order_id,session_id,user_id,order_date,order_timestamp,subtotal,tax_amount,shipping_fee,discount_amount,total_amount,payment_method,status,ab_variant
ORD-00008876,SES-000091211,USR-00023872,2025-12-11,2025-12-11 19:37:03.615710158,245.99,18.26,0.0,24.6,239.65,Credit Card,completed,control
ORD-00008877,SES-000091214,USR-00010062,2025-12-11,2025-12-11 19:49:57.297416365,245.99,20.29,0.0,0.0,266.28,Credit Card,completed,treatment
ORD-00008878,SES-000091223,USR-00011087,2025-12-11,2025-12-11 20:33:38.600496031,31.99,2.38,5.99,3.2,37.16,Credit Card,completed,control
ORD-00008879,SES-000091224,USR-00022698,2025-12-11,2025-12-11 20:40:19.808027904,202.97,15.91,0.0,10.15,208.73,Credit Card,completed,treatment
ORD-00008880,SES-000091226,USR-00020470,2025-12-11,2025-12-11 20:48:15.829471317,146.49,10.88,0.0,14.65,142.72,Apple Pay,completed,treatment
ORD-00008881,SES-000091228,USR-00027126,2025-12-11,2025-12-11 20:53:47.322736851,719.47,53.42,0.0,71.95,700.94,Credit Card,completed,control
ORD-00008882,SES-000091235,USR-00029144,2025-12-11,2025-12-11 21:12:48.458499856,109.98,9.07,0.0,0.0,119.05,PayPal,completed,control
ORD-00008883,SES-000091236,USR-00017480,2025-12-11,2025-12-11 21:24:00.083252957,292.98,21.75,0.0,29.3,285.43,PayPal,completed,treatment
ORD-00008884,SES-000091241,USR-00013696,2025-12-11,2025-12-11 21:35:18.892269125,110.99,8.24,0.0,11.1,108.13,Credit Card,completed,control
ORD-00008885,SES-000091245,USR-00001331,2025-12-11,2025-12-11 21:52:00.450775381,82.98,6.16,0.0,8.3,80.84,Apple Pay,completed,treatment
ORD-00008886,SES-000091250,USR-00013114,2025-12-11,2025-12-11 22:05:59.624906129,542.47,44.75,0.0,0.0,587.22,Credit Card,completed,control
ORD-00008887,SES-000091254,USR-00003284,2025-12-11,2025-12-11 22:11:28.039873604,47.49,3.72,5.99,2.37,54.83,Credit Card,completed,treatment
ORD-00008888,SES-000091257,USR-00010427,2025-12-11,2025-12-11 22:29:44.917974455,316.99,26.15,0.0,0.0,343.14,Credit Card,completed,control
ORD-00008889,SES-000091263,USR-00013303,2025-12-11,2025-12-11 22:45:37.160959809,336.98,27.8,0.0,0.0,364.78,Credit Card,completed,control
ORD-00008890,SES-000091278,USR-00023382,2025-12-11,2025-12-11 23:38:46.653093939,374.49,27.81,0.0,37.45,364.85,Apple Pay,completed,control
ORD-00008891,SES-000091289,USR-00008236,2025-12-11,2025-12-11 23:57:50.729804990,350.49,26.02,0.0,35.05,341.46,Apple Pay,completed,treatment
ORD-00008892,SES-000091291,USR-00016772,2025-12-12,2025-12-12 00:02:20.762363544,340.97,25.32,0.0,34.1,332.19,Credit Card,completed,control
ORD-00008893,SES-000091292,USR-00013081,2025-12-12,2025-12-12 00:05:00.488767196,83.49,6.2,0.0,8.35,81.34,Credit Card,completed,treatment
ORD-00008894,SES-000091298,USR-00011515,2025-12-12,2025-12-12 00:19:18.037752795,180.99,13.44,0.0,18.1,176.33,Credit Card,completed,control
ORD-00008895,SES-000091314,USR-00023459,2025-12-12,2025-12-12 01:09:02.364720988,203.99,15.15,0.0,20.4,198.74,Credit Card,completed,treatment
ORD-00008896,SES-000091317,USR-00001313,2025-12-12,2025-12-12 01:15:28.491938427,232.47,17.26,0.0,23.25,226.48,Apple Pay,completed,control
ORD-00008897,SES-000091331,USR-00004485,2025-12-12,2025-12-12 01:55:39.527615601,249.98,18.56,0.0,25.0,243.54,Credit Card,completed,control
ORD-00008898,SES-000091335,USR-00011742,2025-12-12,2025-12-12 02:11:04.227850669,252.97,18.78,0.0,25.3,246.45,Apple Pay,completed,treatment
ORD-00008899,SES-000091350,USR-00026428,2025-12-12,2025-12-12 02:47:18.078531773,167.49,13.82,0.0,0.0,181.31,Apple Pay,completed,control
ORD-00008900,SES-000091358,USR-00022376,2025-12-12,2025-12-12 03:10:42.071133331,44.99,3.34,5.99,4.5,49.82,Credit Card,completed,treatment
ORD-00008901,SES-000091360,USR-00002165,2025-12-12,2025-12-12 03:16:45.058114209,136.98,10.17,0.0,13.7,133.45,Apple Pay,completed,control
ORD-00008902,SES-000091365,USR-00019493,2025-12-12,2025-12-12 03:35:20.239901203,24.99,1.86,5.99,2.5,30.34,PayPal,completed,treatment
ORD-00008903,SES-000091367,USR-00023338,2025-12-12,2025-12-12 03:37:25.109446292,64.99,4.83,5.99,6.5,69.31,Klarna,completed,control
ORD-00008904,SES-000091370,USR-00004945,2025-12-12,2025-12-12 03:52:26.294970086,27.99,2.31,5.99,0.0,36.29,Apple Pay,completed,control
ORD-00008905,SES-000091372,USR-00013067,2025-12-12,2025-12-12 04:04:32.420114647,34.99,2.6,5.99,3.5,40.08,Credit Card,completed,control
ORD-00008906,SES-000091380,USR-00000983,2025-12-12,2025-12-12 04:29:55.434257590,51.99,3.86,5.99,5.2,56.64,Apple Pay,completed,treatment
ORD-00008907,SES-000091387,USR-00020307,2025-12-12,2025-12-12 04:57:41.692189343,152.99,11.36,0.0,15.3,149.05,Credit Card,completed,control
ORD-00008908,SES-000091390,USR-00011320,2025-12-12,2025-12-12 04:58:10.034608150,544.98,44.96,0.0,0.0,589.94,Credit Card,completed,control
ORD-00008909,SES-000091398,USR-00003669,2025-12-12,2025-12-12 05:16:12.531462864,118.49,8.8,0.0,11.85,115.44,Apple Pay,completed,treatment
ORD-00008910,SES-000091399,USR-00021612,2025-12-12,2025-12-12 05:19:53.025777070,44.99,3.34,5.99,4.5,49.82,Credit Card,completed,treatment
ORD-00008911,SES-000091423,USR-00005557,2025-12-12,2025-12-12 06:05:42.375664572,199.99,16.5,0.0,0.0,216.49,Credit Card,completed,control
ORD-00008912,SES-000091434,USR-00009206,2025-12-12,2025-12-12 06:25:17.611632551,140.48,10.43,0.0,14.05,136.86,PayPal,completed,treatment
ORD-00008913,SES-000091440,USR-00011744,2025-12-12,2025-12-12 06:31:58.612582632,84.99,6.31,0.0,8.5,82.8,Credit Card,completed,control
ORD-00008914,SES-000091448,USR-00027382,2025-12-12,2025-12-12 06:59:59.819508570,456.97,37.7,0.0,0.0,494.67,Credit Card,completed,treatment
ORD-00008915,SES-000091456,USR-00000092,2025-12-12,2025-12-12 07:18:36.469841690,391.99,32.34,0.0,0.0,424.33,Credit Card,completed,control
ORD-00008916,SES-000091462,USR-00021564,2025-12-12,2025-12-12 07:42:24.250945307,179.99,13.36,0.0,18.0,175.35,PayPal,completed,treatment
ORD-00008917,SES-000091469,USR-00004250,2025-12-12,2025-12-12 08:04:25.565803513,240.98,17.89,0.0,24.1,234.77,Klarna,completed,control
ORD-00008918,SES-000091471,USR-00021418,2025-12-12,2025-12-12 08:20:01.772995402,24.99,1.86,5.99,2.5,30.34,Apple Pay,completed,control
ORD-00008919,SES-000091479,USR-00029100,2025-12-12,2025-12-12 08:38:23.368601118,522.98,43.15,0.0,0.0,566.13,Credit Card,completed,treatment
ORD-00008920,SES-000091489,USR-00004935,2025-12-12,2025-12-12 09:09:47.325499737,206.47,15.33,0.0,20.65,201.15,Apple Pay,completed,control
ORD-00008921,SES-000091496,USR-00029775,2025-12-12,2025-12-12 09:40:13.083837211,246.98,20.38,0.0,0.0,267.36,Apple Pay,completed,treatment
ORD-00008922,SES-000091502,USR-00027608,2025-12-12,2025-12-12 09:50:55.288045081,25.99,2.14,5.99,0.0,34.12,Apple Pay,completed,treatment
ORD-00008923,SES-000091514,USR-00010214,2025-12-12,2025-12-12 10:51:00.523731999,447.98,33.26,0.0,44.8,436.44,Credit Card,completed,control
ORD-00008924,SES-000091521,USR-00026149,2025-12-12,2025-12-12 11:06:45.020174417,302.98,25.0,0.0,0.0,327.98,Credit Card,completed,treatment
ORD-00008925,SES-000091560,USR-00012197,2025-12-12,2025-12-12 12:27:44.639075327,105.99,8.74,0.0,0.0,114.73,Credit Card,completed,control
ORD-00008926,SES-000091564,USR-00007349,2025-12-12,2025-12-12 12:45:38.833409794,316.99,23.54,0.0,31.7,308.83,Apple Pay,completed,treatment
ORD-00008927,SES-000091567,USR-00022144,2025-12-12,2025-12-12 12:50:43.067019027,44.99,3.71,5.99,0.0,54.69,Credit Card,completed,control
ORD-00008928,SES-000091568,USR-00020542,2025-12-12,2025-12-12 12:59:15.988419560,227.99,18.81,0.0,0.0,246.8,PayPal,completed,treatment
ORD-00008929,SES-000091569,USR-00009419,2025-12-12,2025-12-12 13:02:45.086888614,539.97,42.32,0.0,27.0,555.29,Apple Pay,completed,treatment
ORD-00008930,SES-000091573,USR-00015760,2025-12-12,2025-12-12 13:18:27.431813092,359.48,26.69,0.0,35.95,350.22,PayPal,completed,control
ORD-00008931,SES-000091577,USR-00020958,2025-12-12,2025-12-12 13:35:02.516032789,284.97,21.16,0.0,28.5,277.63,Apple Pay,completed,control
ORD-00008932,SES-000091581,USR-00024914,2025-12-12,2025-12-12 13:44:03.659052034,856.97,70.7,0.0,0.0,927.67,Credit Card,completed,control
ORD-00008933,SES-000091585,USR-00000705,2025-12-12,2025-12-12 14:02:13.666710183,72.99,6.02,5.99,0.0,85.0,Apple Pay,completed,control
ORD-00008934,SES-000091586,USR-00006736,2025-12-12,2025-12-12 14:02:18.342774427,352.98,26.21,0.0,35.3,343.89,PayPal,completed,control
ORD-00008935,SES-000091590,USR-00004104,2025-12-12,2025-12-12 14:22:36.892213322,56.99,4.23,5.99,5.7,61.51,Credit Card,completed,control
ORD-00008936,SES-000091591,USR-00028758,2025-12-12,2025-12-12 14:22:29.429079744,173.99,14.35,0.0,0.0,188.34,Credit Card,completed,control
ORD-00008937,SES-000091594,USR-00008585,2025-12-12,2025-12-12 14:42:34.381824641,87.99,6.53,0.0,8.8,85.72,Credit Card,completed,treatment
ORD-00008938,SES-000091595,USR-00025309,2025-12-12,2025-12-12 14:41:23.003145793,159.98,11.88,0.0,16.0,155.86,PayPal,completed,treatment
ORD-00008939,SES-000091619,USR-00008868,2025-12-12,2025-12-12 16:06:57.597052406,199.49,16.46,0.0,0.0,215.95,Credit Card,completed,control
ORD-00008940,SES-000091621,USR-00015359,2025-12-12,2025-12-12 16:26:14.511360846,203.99,15.15,0.0,20.4,198.74,Credit Card,completed,treatment
ORD-00008941,SES-000091631,USR-00029463,2025-12-12,2025-12-12 16:49:08.528491976,42.49,3.15,5.99,4.25,47.38,Credit Card,completed,control
ORD-00008942,SES-000091640,USR-00005712,2025-12-12,2025-12-12 17:15:38.117043705,56.99,4.23,5.99,5.7,61.51,PayPal,completed,control
ORD-00008943,SES-000091656,USR-00009671,2025-12-12,2025-12-12 17:44:57.124919368,68.49,5.65,5.99,0.0,80.13,Credit Card,completed,treatment
ORD-00008944,SES-000091661,USR-00014091,2025-12-12,2025-12-12 17:48:55.483965047,442.96,36.54,0.0,0.0,479.5,PayPal,completed,treatment
ORD-00008945,SES-000091666,USR-00024744,2025-12-12,2025-12-12 17:54:22.221665075,86.99,6.46,0.0,8.7,84.75,PayPal,completed,treatment
ORD-00008946,SES-000091667,USR-00029155,2025-12-12,2025-12-12 18:00:42.844401265,339.99,25.24,0.0,34.0,331.23,PayPal,completed,treatment
ORD-00008947,SES-000091672,USR-00024108,2025-12-12,2025-12-12 18:15:07.889992692,197.47,16.29,0.0,0.0,213.76,Credit Card,completed,control
ORD-00008948,SES-000091675,USR-00010289,2025-12-12,2025-12-12 18:28:15.123693657,443.47,32.93,0.0,44.35,432.05,PayPal,completed,treatment
ORD-00008949,SES-000091694,USR-00014443,2025-12-12,2025-12-12 19:36:14.270640317,129.99,9.65,0.0,13.0,126.64,Klarna,completed,treatment
ORD-00008950,SES-000091698,USR-00003230,2025-12-12,2025-12-12 19:41:22.104203740,100.99,7.5,0.0,10.1,98.39,Credit Card,completed,treatment
ORD-00008951,SES-000091714,USR-00024630,2025-12-12,2025-12-12 20:39:59.049486622,33.49,2.49,5.99,3.35,38.62,Apple Pay,completed,control
ORD-00008952,SES-000091724,USR-00019539,2025-12-12,2025-12-12 21:01:52.895583584,140.99,10.47,0.0,14.1,137.36,Apple Pay,completed,control
ORD-00008953,SES-000091730,USR-00023382,2025-12-12,2025-12-12 21:20:56.325816100,350.49,26.02,0.0,35.05,341.46,Apple Pay,completed,control
ORD-00008954,SES-000091736,USR-00008242,2025-12-12,2025-12-12 21:45:34.780885146,400.48,29.74,0.0,40.05,390.17,Apple Pay,completed,control
ORD-00008955,SES-000091741,USR-00012433,2025-12-12,2025-12-12 21:58:03.962974609,67.99,5.61,5.99,0.0,79.59,Klarna,completed,control
ORD-00008956,SES-000091767,USR-00000266,2025-12-12,2025-12-12 23:13:15.086678545,337.99,25.1,0.0,33.8,329.29,PayPal,completed,treatment
ORD-00008957,SES-000091781,USR-00018648,2025-12-12,2025-12-12 23:40:53.708355794,25.99,1.93,5.99,2.6,31.31,Credit Card,completed,control
ORD-00008958,SES-000091788,USR-00025674,2025-12-13,2025-12-13 00:10:06.504617647,100.99,7.5,0.0,10.1,98.39,Apple Pay,completed,control
ORD-00008959,SES-000091789,USR-00021832,2025-12-13,2025-12-13 00:12:49.592805136,316.99,23.54,0.0,31.7,308.83,PayPal,completed,control
ORD-00008960,SES-000091822,USR-00019254,2025-12-13,2025-12-13 02:23:28.483468399,177.47,14.64,0.0,0.0,192.11,Credit Card,completed,treatment
ORD-00008961,SES-000091823,USR-00001880,2025-12-13,2025-12-13 02:24:08.441543512,173.99,12.92,0.0,17.4,169.51,Credit Card,completed,treatment
ORD-00008962,SES-000091824,USR-00017245,2025-12-13,2025-12-13 02:24:53.443870992,158.97,11.8,0.0,15.9,154.87,Apple Pay,completed,control
ORD-00008963,SES-000091835,USR-00025911,2025-12-13,2025-12-13 02:50:33.377607146,94.99,7.05,0.0,9.5,92.54,Credit Card,completed,control
ORD-00008964,SES-000091848,USR-00004946,2025-12-13,2025-12-13 03:56:13.391361817,176.49,14.56,0.0,0.0,191.05,Credit Card,completed,treatment
ORD-00008965,SES-000091855,USR-00010837,2025-12-13,2025-12-13 04:13:36.384304919,146.49,10.88,0.0,14.65,142.72,Apple Pay,completed,control
ORD-00008966,SES-000091856,USR-00009489,2025-12-13,2025-12-13 04:14:00.695002826,585.97,48.34,0.0,0.0,634.31,PayPal,completed,control
ORD-00008967,SES-000091872,USR-00019357,2025-12-13,2025-12-13 05:09:49.188842723,245.99,18.26,0.0,24.6,239.65,Apple Pay,completed,treatment
ORD-00008968,SES-000091873,USR-00009357,2025-12-13,2025-12-13 05:21:28.405388310,355.48,26.39,0.0,35.55,346.32,Credit Card,completed,control
ORD-00008969,SES-000091880,USR-00014414,2025-12-13,2025-12-13 05:34:05.227025602,146.49,12.09,0.0,0.0,158.58,Credit Card,completed,control
ORD-00008970,SES-000091892,USR-00019684,2025-12-13,2025-12-13 06:20:16.034368546,214.99,17.74,0.0,0.0,232.73,Credit Card,completed,treatment
ORD-00008971,SES-000091906,USR-00006129,2025-12-13,2025-12-13 07:08:49.099533547,339.99,28.05,0.0,0.0,368.04,Apple Pay,completed,treatment
ORD-00008972,SES-000091920,USR-00011744,2025-12-13,2025-12-13 08:00:47.939031922,94.99,7.05,0.0,9.5,92.54,Credit Card,completed,treatment
ORD-00008973,SES-000091925,USR-00009817,2025-12-13,2025-12-13 08:10:05.731293635,129.99,9.65,0.0,13.0,126.64,Credit Card,completed,control
ORD-00008974,SES-000091936,USR-00009680,2025-12-13,2025-12-13 08:44:30.300645186,183.48,15.14,0.0,0.0,198.62,Credit Card,completed,treatment
ORD-00008975,SES-000091944,USR-00002602,2025-12-13,2025-12-13 09:05:33.045520731,316.99,23.54,0.0,31.7,308.83,PayPal,completed,treatment
ORD-00008976,SES-000091976,USR-00012511,2025-12-13,2025-12-13 10:32:01.920087992,70.49,5.82,5.99,0.0,82.3,PayPal,completed,treatment
ORD-00008977,SES-000091982,USR-00015559,2025-12-13,2025-12-13 10:56:07.292937053,70.49,5.82,5.99,0.0,82.3,Credit Card,completed,control
ORD-00008978,SES-000091985,USR-00003720,2025-12-13,2025-12-13 11:01:07.519337904,83.99,6.58,0.0,4.2,86.37,PayPal,completed,control
ORD-00008979,SES-000091987,USR-00007500,2025-12-13,2025-12-13 11:20:04.503137411,146.49,12.09,0.0,0.0,158.58,Credit Card,completed,treatment
ORD-00008980,SES-000091988,USR-00000962,2025-12-13,2025-12-13 11:28:50.976092550,98.99,8.17,0.0,0.0,107.16,Credit Card,completed,treatment
ORD-00008981,SES-000091991,USR-00021899,2025-12-13,2025-12-13 11:37:55.853345809,55.98,4.62,5.99,0.0,66.59,Credit Card,completed,treatment
ORD-00008982,SES-000091993,USR-00018423,2025-12-13,2025-12-13 11:39:00.212082810,275.99,20.49,0.0,27.6,268.88,Apple Pay,completed,treatment
ORD-00008983,SES-000091995,USR-00005250,2025-12-13,2025-12-13 11:44:58.330292591,683.97,56.43,0.0,0.0,740.4,PayPal,completed,treatment
ORD-00008984,SES-000092004,USR-00024494,2025-12-13,2025-12-13 12:18:35.881086003,519.97,38.61,0.0,52.0,506.58,PayPal,completed,control
ORD-00008985,SES-000092014,USR-00002838,2025-12-13,2025-12-13 12:47:41.667015748,31.99,2.38,5.99,3.2,37.16,PayPal,completed,control
ORD-00008986,SES-000092029,USR-00017091,2025-12-13,2025-12-13 13:34:20.949078862,143.99,10.69,0.0,14.4,140.28,Apple Pay,completed,treatment
ORD-00008987,SES-000092031,USR-00004973,2025-12-13,2025-12-13 13:42:33.070949662,622.48,46.22,0.0,62.25,606.45,Credit Card,completed,treatment
ORD-00008988,SES-000092034,USR-00002298,2025-12-13,2025-12-13 13:47:56.876981717,399.97,29.7,0.0,40.0,389.67,Credit Card,completed,control
ORD-00008989,SES-000092043,USR-00014528,2025-12-13,2025-12-13 14:09:55.045318272,62.99,5.2,5.99,0.0,74.18,PayPal,completed,control
ORD-00008990,SES-000092046,USR-00015462,2025-12-13,2025-12-13 14:16:17.453061159,254.97,18.93,0.0,25.5,248.4,Klarna,completed,treatment
ORD-00008991,SES-000092059,USR-00021472,2025-12-13,2025-12-13 14:46:10.555617613,227.99,16.93,0.0,22.8,222.12,PayPal,completed,treatment
ORD-00008992,SES-000092062,USR-00023345,2025-12-13,2025-12-13 14:50:15.348050157,399.98,33.0,0.0,0.0,432.98,PayPal,completed,control
ORD-00008993,SES-000092080,USR-00017343,2025-12-13,2025-12-13 15:36:05.300103608,33.49,2.76,5.99,0.0,42.24,Credit Card,completed,control
ORD-00008994,SES-000092083,USR-00028970,2025-12-13,2025-12-13 15:45:13.082211408,49.99,3.71,5.99,5.0,54.69,Apple Pay,completed,treatment
ORD-00008995,SES-000092090,USR-00007520,2025-12-13,2025-12-13 15:58:37.492209523,31.99,2.64,5.99,0.0,40.62,Apple Pay,completed,treatment
ORD-00008996,SES-000092095,USR-00024147,2025-12-13,2025-12-13 16:08:13.245347848,227.99,18.81,0.0,0.0,246.8,Credit Card,completed,treatment
ORD-00008997,SES-000092100,USR-00006454,2025-12-13,2025-12-13 16:37:28.643218782,176.49,14.56,0.0,0.0,191.05,Credit Card,completed,treatment
ORD-00008998,SES-000092102,USR-00011484,2025-12-13,2025-12-13 16:40:39.239356968,291.98,21.68,0.0,29.2,284.46,Apple Pay,completed,treatment
ORD-00008999,SES-000092111,USR-00027511,2025-12-13,2025-12-13 17:24:37.127413035,110.99,8.24,0.0,11.1,108.13,Apple Pay,completed,treatment
ORD-00009000,SES-000092123,USR-00020962,2025-12-13,2025-12-13 17:54:37.802192860,113.49,9.36,0.0,0.0,122.85,Apple Pay,completed,treatment
ORD-00009001,SES-000092125,USR-00022740,2025-12-13,2025-12-13 17:57:51.128392021,214.99,17.74,0.0,0.0,232.73,Credit Card,completed,control
ORD-00009002,SES-000092145,USR-00018159,2025-12-13,2025-12-13 18:46:30.660672097,1175.97,92.17,0.0,58.8,1209.34,Credit Card,completed,control
ORD-00009003,SES-000092153,USR-00008745,2025-12-13,2025-12-13 19:31:33.964392986,22.99,1.71,5.99,2.3,28.39,Credit Card,completed,treatment
ORD-00009004,SES-000092156,USR-00021329,2025-12-13,2025-12-13 19:41:14.937010838,459.98,34.15,0.0,46.0,448.13,Credit Card,completed,control
ORD-00009005,SES-000092161,USR-00012987,2025-12-13,2025-12-13 19:53:14.367606120,362.98,26.95,0.0,36.3,353.63,Apple Pay,completed,treatment
ORD-00009006,SES-000092162,USR-00011925,2025-12-13,2025-12-13 19:54:11.633269912,415.98,34.32,0.0,0.0,450.3,Credit Card,completed,treatment
ORD-00009007,SES-000092179,USR-00017391,2025-12-13,2025-12-13 20:57:53.717714145,284.97,23.51,0.0,0.0,308.48,Apple Pay,completed,treatment
ORD-00009008,SES-000092181,USR-00023347,2025-12-13,2025-12-13 21:03:32.335822536,227.99,16.93,0.0,22.8,222.12,Credit Card,completed,treatment
ORD-00009009,SES-000092186,USR-00007056,2025-12-13,2025-12-13 21:15:56.790942798,34.99,2.6,5.99,3.5,40.08,Apple Pay,completed,treatment
ORD-00009010,SES-000092199,USR-00009357,2025-12-13,2025-12-13 22:02:37.876411160,356.97,26.5,0.0,35.7,347.77,Credit Card,completed,treatment
ORD-00009011,SES-000092202,USR-00029234,2025-12-13,2025-12-13 22:13:20.508151755,47.49,3.53,5.99,4.75,52.26,Credit Card,completed,treatment
ORD-00009012,SES-000092203,USR-00023634,2025-12-13,2025-12-13 22:13:20.782629389,84.99,6.31,0.0,8.5,82.8,Apple Pay,completed,control
ORD-00009013,SES-000092206,USR-00021156,2025-12-13,2025-12-13 22:25:21.260936860,63.98,4.75,5.99,6.4,68.32,Klarna,completed,control
ORD-00009014,SES-000092219,USR-00026230,2025-12-13,2025-12-13 22:56:55.022347485,232.99,19.22,0.0,0.0,252.21,Credit Card,completed,treatment
ORD-00009015,SES-000092220,USR-00007929,2025-12-13,2025-12-13 22:58:28.537224686,407.98,30.29,0.0,40.8,397.47,Credit Card,completed,treatment
ORD-00009016,SES-000092224,USR-00023691,2025-12-13,2025-12-13 23:09:56.964914649,56.99,4.23,5.99,5.7,61.51,PayPal,completed,control
ORD-00009017,SES-000092240,USR-00006409,2025-12-14,2025-12-14 00:09:43.673592903,129.98,10.72,0.0,0.0,140.7,Credit Card,completed,control
ORD-00009018,SES-000092245,USR-00017846,2025-12-14,2025-12-14 00:38:17.423590409,334.98,24.87,0.0,33.5,326.35,PayPal,completed,treatment
ORD-00009019,SES-000092266,USR-00004886,2025-12-14,2025-12-14 01:37:56.787775410,449.46,33.37,0.0,44.95,437.88,Apple Pay,completed,control
ORD-00009020,SES-000092267,USR-00027317,2025-12-14,2025-12-14 01:40:30.131293603,221.98,16.48,0.0,22.2,216.26,Credit Card,completed,control
ORD-00009021,SES-000092275,USR-00027626,2025-12-14,2025-12-14 02:10:18.655898786,118.49,9.78,0.0,0.0,128.27,Apple Pay,completed,control
ORD-00009022,SES-000092276,USR-00018121,2025-12-14,2025-12-14 02:11:39.204263616,339.99,25.24,0.0,34.0,331.23,Credit Card,completed,treatment
ORD-00009023,SES-000092283,USR-00025055,2025-12-14,2025-12-14 02:27:57.140864488,31.99,2.64,5.99,0.0,40.62,PayPal,completed,treatment
ORD-00009024,SES-000092308,USR-00004932,2025-12-14,2025-12-14 03:38:13.062192398,24.99,1.86,5.99,2.5,30.34,Credit Card,completed,treatment
