session_id,user_id,session_start,session_end,session_date,session_duration_seconds,device_type,traffic_source,country,customer_segment,ab_variant,is_returning_user,has_landing_page,has_product_view,has_add_to_cart,has_checkout_started,has_payment_started,has_purchase,reached_landing_page,reached_product_view,reached_add_to_cart,reached_checkout_started,reached_payment_started,reached_purchase,furthest_step_reached,funnel_stage_order,funnel_stage_reached,total_events_count,order_id,order_revenue,is_converting_session
SES-000041125,USR-00008802,2025-08-13 12:43:41,2025-08-13 12:43:55.185919,2025-08-13,14,Desktop,Email,US,Regular,control,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000041187,USR-00017027,2025-08-13 17:30:44,2025-08-13 17:32:08.203409,2025-08-13,84,Tablet,Direct,FR,Regular,control,true,true,true,true,false,false,false,1,1,1,0,0,0,3,3,3_add_to_cart,3,,0.000,0
SES-000041195,USR-00026332,2025-08-13 18:18:06,2025-08-13 18:19:06.234116,2025-08-13,60,Mobile,Direct,US,Regular,treatment,true,true,true,true,false,false,false,1,1,1,0,0,0,3,3,3_add_to_cart,3,,0.000,0
SES-000041204,USR-00026568,2025-08-13 18:49:24,2025-08-13 18:50:22.401439,2025-08-13,58,Mobile,Organic Search,US,VIP,control,true,true,true,true,false,false,false,1,1,1,0,0,0,3,3,3_add_to_cart,3,,0.000,0
SES-000041216,USR-00009471,2025-08-13 20:02:32,2025-08-13 20:03:22.864623,2025-08-13,50,Mobile,Email,UK,VIP,control,true,true,true,true,false,false,false,1,1,1,0,0,0,3,3,3_add_to_cart,3,,0.000,0
SES-000041220,USR-00023482,2025-08-13 20:18:25,2025-08-13 20:20:09.974159,2025-08-13,104,Mobile,Social,US,Regular,control,true,true,true,true,false,false,false,1,1,1,0,0,0,3,3,3_add_to_cart,3,,0.000,0
SES-000041248,USR-00026280,2025-08-13 22:11:52,2025-08-13 22:13:04.485254,2025-08-13,72,Mobile,Email,CA,VIP,control,true,true,true,true,false,false,false,1,1,1,0,0,0,3,3,3_add_to_cart,3,,0.000,0
SES-000041255,USR-00000530,2025-08-13 22:40:01,2025-08-13 22:40:17.831021,2025-08-13,16,Desktop,Organic Search,US,Bargain,treatment,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000041267,USR-00027183,2025-08-13 23:27:41,2025-08-13 23:28:12.78963,2025-08-13,31,Mobile,Paid Search,FR,VIP,control,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000041274,USR-00015492,2025-08-13 23:49:58,2025-08-13 23:50:22.125934,2025-08-13,24,Mobile,Organic Search,CA,Regular,treatment,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000041276,USR-00004664,2025-08-13 23:52:08,2025-08-13 23:52:34.217357,2025-08-13,26,Desktop,Organic Search,US,Bargain,treatment,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000041297,USR-00013870,2025-08-14 01:04:42,2025-08-14 01:05:10.598563,2025-08-14,28,Desktop,Paid Search,DE,Regular,treatment,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000041309,USR-00004858,2025-08-14 01:42:44,2025-08-14 01:43:39.436809,2025-08-14,55,Desktop,Email,US,Regular,treatment,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000041328,USR-00013432,2025-08-14 03:03:25,2025-08-14 03:04:31.436891,2025-08-14,66,Mobile,Email,FR,Regular,treatment,true,true,true,true,true,false,false,1,1,1,1,0,0,4,4,4_checkout_started,4,,0.000,0
SES-000041336,USR-00011083,2025-08-14 03:36:42,2025-08-14 03:37:01.813835,2025-08-14,19,Mobile,Organic Search,US,Regular,treatment,false,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000041343,USR-00005964,2025-08-14 04:34:08,2025-08-14 04:36:22.231389,2025-08-14,134,Mobile,Email,FR,VIP,treatment,true,true,true,true,true,false,false,1,1,1,1,0,0,4,4,4_checkout_started,4,,0.000,0
SES-000041349,USR-00021653,2025-08-14 04:45:16,2025-08-14 04:46:06.111843,2025-08-14,50,Desktop,Direct,UK,VIP,treatment,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000041378,USR-00014340,2025-08-14 06:15:39,2025-08-14 06:16:06.750246,2025-08-14,27,Mobile,Organic Search,AU,VIP,control,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000041507,USR-00002019,2025-08-14 16:42:12,2025-08-14 16:43:17.906074,2025-08-14,65,Mobile,Organic Search,UK,VIP,treatment,true,true,true,true,false,false,false,1,1,1,0,0,0,3,3,3_add_to_cart,3,,0.000,0
SES-000041588,USR-00016850,2025-08-14 22:05:52,2025-08-14 22:06:16.051348,2025-08-14,24,Mobile,Email,CA,Bargain,treatment,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000041614,USR-00017794,2025-08-15 00:28:12,2025-08-15 00:28:22.638751,2025-08-15,10,Mobile,Paid Search,US,Regular,control,false,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000041623,USR-00025147,2025-08-15 01:00:51,2025-08-15 01:01:40.639732,2025-08-15,49,Desktop,Direct,DE,VIP,control,true,true,true,true,false,false,false,1,1,1,0,0,0,3,3,3_add_to_cart,3,,0.000,0
SES-000041725,USR-00019472,2025-08-15 08:46:53,2025-08-15 08:47:24.199223,2025-08-15,31,Mobile,Organic Search,US,Regular,treatment,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000041737,USR-00020653,2025-08-15 09:40:15,2025-08-15 09:40:34.24356,2025-08-15,19,Tablet,Organic Search,US,Regular,control,false,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000041749,USR-00028684,2025-08-15 10:20:38,2025-08-15 10:21:09.881367,2025-08-15,31,Desktop,Social,FR,VIP,treatment,false,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000041792,USR-00012440,2025-08-15 14:15:32,2025-08-15 14:16:56.020539,2025-08-15,84,Desktop,Direct,US,Regular,control,true,true,true,true,false,false,false,1,1,1,0,0,0,3,3,3_add_to_cart,3,,0.000,0
SES-000041829,USR-00005595,2025-08-15 16:35:25,2025-08-15 16:35:45.607462,2025-08-15,20,Desktop,Organic Search,UK,VIP,control,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000041830,USR-00029638,2025-08-15 16:41:16,2025-08-15 16:42:59.633101,2025-08-15,103,Desktop,Organic Search,US,Regular,control,true,true,true,true,true,false,false,1,1,1,1,0,0,4,4,4_checkout_started,4,,0.000,0
SES-000041913,USR-00019155,2025-08-15 23:40:38,2025-08-15 23:40:57.991515,2025-08-15,19,Mobile,Direct,FR,Regular,treatment,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000041932,USR-00018249,2025-08-16 01:08:43,2025-08-16 01:09:13.022304,2025-08-16,30,Mobile,Direct,US,VIP,treatment,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000042230,USR-00009273,2025-08-17 01:53:49,2025-08-17 01:54:24.777572,2025-08-17,35,Desktop,Direct,US,VIP,control,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000042440,USR-00025597,2025-08-17 18:18:17,2025-08-17 18:19:11.099638,2025-08-17,54,Tablet,Email,FR,VIP,treatment,true,true,true,true,false,false,false,1,1,1,0,0,0,3,3,3_add_to_cart,3,,0.000,0
SES-000042498,USR-00019920,2025-08-17 22:43:22,2025-08-17 22:43:29.805777,2025-08-17,7,Desktop,Organic Search,CA,Regular,treatment,false,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000042514,USR-00025831,2025-08-17 23:46:35,2025-08-17 23:46:58.478039,2025-08-17,23,Mobile,Organic Search,US,VIP,control,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000042532,USR-00005765,2025-08-18 01:28:24,2025-08-18 01:29:39.215909,2025-08-18,75,Desktop,Direct,US,VIP,control,true,true,true,true,true,false,false,1,1,1,1,0,0,4,4,4_checkout_started,4,,0.000,0
SES-000042549,USR-00015368,2025-08-18 02:47:22,2025-08-18 02:47:42.91015,2025-08-18,20,Desktop,Email,US,Regular,control,false,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000042586,USR-00003581,2025-08-18 05:39:28,2025-08-18 05:40:31.966455,2025-08-18,63,Mobile,Email,FR,Regular,treatment,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000042591,USR-00006023,2025-08-18 05:58:52,2025-08-18 05:59:23.009347,2025-08-18,31,Mobile,Email,US,VIP,control,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000042595,USR-00020393,2025-08-18 06:25:32,2025-08-18 06:25:42.848568,2025-08-18,10,Desktop,Paid Search,US,Bargain,treatment,false,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000042597,USR-00012156,2025-08-18 06:31:40,2025-08-18 06:33:07.396553,2025-08-18,87,Desktop,Organic Search,DE,Bargain,treatment,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000042636,USR-00027132,2025-08-18 10:16:37,2025-08-18 10:18:04.638465,2025-08-18,87,Mobile,Organic Search,US,Regular,control,true,true,true,true,false,false,false,1,1,1,0,0,0,3,3,3_add_to_cart,3,,0.000,0
SES-000042643,USR-00003581,2025-08-18 11:04:39,2025-08-18 11:04:50.383282,2025-08-18,11,Mobile,Direct,FR,Regular,treatment,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000042687,USR-00024412,2025-08-18 13:57:16,2025-08-18 13:57:29.940497,2025-08-18,13,Mobile,Organic Search,US,VIP,control,false,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000042740,USR-00023417,2025-08-18 17:58:18,2025-08-18 17:59:14.164045,2025-08-18,56,Desktop,Direct,AU,VIP,treatment,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000042743,USR-00009439,2025-08-18 18:31:01,2025-08-18 18:31:49.043579,2025-08-18,48,Mobile,Email,FR,VIP,control,false,true,true,true,false,false,false,1,1,1,0,0,0,3,3,3_add_to_cart,3,,0.000,0
SES-000042756,USR-00007044,2025-08-18 19:51:22,2025-08-18 19:51:58.065899,2025-08-18,36,Tablet,Organic Search,CA,Bargain,control,false,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000042778,USR-00002304,2025-08-18 21:42:21,2025-08-18 21:43:09.94155,2025-08-18,48,Desktop,Direct,US,Regular,control,true,true,true,true,false,false,false,1,1,1,0,0,0,3,3,3_add_to_cart,3,,0.000,0
SES-000042795,USR-00008498,2025-08-18 22:51:49,2025-08-18 22:52:15.563746,2025-08-18,26,Mobile,Email,UK,Bargain,control,false,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000042803,USR-00000709,2025-08-18 23:39:54,2025-08-18 23:41:08.741213,2025-08-18,74,Mobile,Email,US,VIP,treatment,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000042881,USR-00028077,2025-08-19 06:00:36,2025-08-19 06:00:56.496027,2025-08-19,20,Desktop,Direct,US,Bargain,treatment,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000042922,USR-00021854,2025-08-19 08:51:53,2025-08-19 08:52:31.498103,2025-08-19,38,Mobile,Direct,US,VIP,control,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000042951,USR-00015327,2025-08-19 10:49:26,2025-08-19 10:50:16.575327,2025-08-19,50,Mobile,Email,US,Regular,control,false,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000042965,USR-00003746,2025-08-19 11:47:51,2025-08-19 11:48:01.592823,2025-08-19,10,Mobile,Paid Search,US,VIP,treatment,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000042966,USR-00011592,2025-08-19 11:53:43,2025-08-19 11:53:57.736844,2025-08-19,14,Mobile,Paid Search,UK,Regular,treatment,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000043021,USR-00027894,2025-08-19 15:05:46,2025-08-19 15:06:04.022119,2025-08-19,18,Mobile,Paid Search,FR,Regular,control,false,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000043058,USR-00028613,2025-08-19 18:28:21,2025-08-19 18:29:08.177933,2025-08-19,47,Desktop,Organic Search,US,Bargain,control,false,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000043063,USR-00011805,2025-08-19 18:41:51,2025-08-19 18:44:01.211719,2025-08-19,130,Tablet,Email,US,Regular,control,false,true,true,true,true,false,false,1,1,1,1,0,0,4,4,4_checkout_started,4,,0.000,0
SES-000043082,USR-00023198,2025-08-19 19:52:13,2025-08-19 19:53:24.375579,2025-08-19,71,Desktop,Organic Search,UK,Regular,control,false,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000043098,USR-00022526,2025-08-19 20:51:15,2025-08-19 20:52:04.248524,2025-08-19,49,Mobile,Direct,US,Regular,control,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000043110,USR-00006817,2025-08-19 21:45:10,2025-08-19 21:47:59.704162,2025-08-19,169,Desktop,Direct,US,Regular,control,true,true,true,true,true,true,false,1,1,1,1,1,0,5,5,5_payment_started,5,,0.000,0
SES-000043241,USR-00004454,2025-08-20 07:49:17,2025-08-20 07:49:25.19527,2025-08-20,8,Desktop,Email,UK,Regular,control,false,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000043288,USR-00013901,2025-08-20 11:01:33,2025-08-20 11:01:39.480085,2025-08-20,6,Mobile,Referral,US,Regular,treatment,false,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000043302,USR-00001124,2025-08-20 11:58:37,2025-08-20 11:58:56.786372,2025-08-20,19,Tablet,Email,US,VIP,control,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000043310,USR-00027941,2025-08-20 12:44:04,2025-08-20 12:44:25.301651,2025-08-20,21,Desktop,Organic Search,DE,Bargain,control,false,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000043364,USR-00017708,2025-08-20 16:05:21,2025-08-20 16:05:47.492571,2025-08-20,26,Mobile,Organic Search,US,Regular,control,false,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000043409,USR-00023678,2025-08-20 20:16:31,2025-08-20 20:16:59.105361,2025-08-20,28,Tablet,Social,CA,Regular,treatment,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000043440,USR-00027416,2025-08-20 22:18:36,2025-08-20 22:19:02.219908,2025-08-20,26,Tablet,Paid Search,US,VIP,control,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000043478,USR-00009155,2025-08-21 01:02:04,2025-08-21 01:02:35.166466,2025-08-21,31,Mobile,Paid Search,US,Regular,treatment,false,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000043492,USR-00018507,2025-08-21 01:40:06,2025-08-21 01:40:19.450101,2025-08-21,13,Desktop,Organic Search,US,Bargain,treatment,false,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000043526,USR-00022509,2025-08-21 03:24:45,2025-08-21 03:24:58.945164,2025-08-21,13,Mobile,Paid Search,US,VIP,treatment,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000043542,USR-00024223,2025-08-21 05:21:29,2025-08-21 05:21:51.925114,2025-08-21,22,Desktop,Email,UK,Regular,treatment,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000043569,USR-00017811,2025-08-21 08:40:43,2025-08-21 08:41:00.704556,2025-08-21,17,Mobile,Paid Search,US,VIP,treatment,false,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000043701,USR-00018534,2025-08-21 19:26:44,2025-08-21 19:27:30.923043,2025-08-21,46,Desktop,Paid Search,UK,Bargain,control,false,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000043766,USR-00013917,2025-08-22 00:11:39,2025-08-22 00:12:01.19791,2025-08-22,22,Desktop,Direct,US,Regular,treatment,false,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000043772,USR-00009756,2025-08-22 00:32:50,2025-08-22 00:33:59.906584,2025-08-22,69,Mobile,Direct,US,Regular,control,true,true,true,true,false,false,false,1,1,1,0,0,0,3,3,3_add_to_cart,3,,0.000,0
SES-000043791,USR-00022675,2025-08-22 01:46:28,2025-08-22 01:47:01.866356,2025-08-22,33,Mobile,Organic Search,US,VIP,treatment,false,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000043884,USR-00002700,2025-08-22 08:01:03,2025-08-22 08:01:19.98435,2025-08-22,16,Desktop,Direct,AU,Regular,control,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000043903,USR-00001527,2025-08-22 09:16:28,2025-08-22 09:17:45.514082,2025-08-22,77,Mobile,Organic Search,FR,VIP,treatment,true,true,true,true,false,false,false,1,1,1,0,0,0,3,3,3_add_to_cart,3,,0.000,0
SES-000043912,USR-00002214,2025-08-22 09:50:53,2025-08-22 09:51:42.840328,2025-08-22,49,Desktop,Organic Search,AU,Regular,control,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000043954,USR-00016624,2025-08-22 12:14:56,2025-08-22 12:15:13.101017,2025-08-22,17,Mobile,Paid Search,UK,Regular,treatment,false,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000044043,USR-00028040,2025-08-22 18:48:38,2025-08-22 18:49:04.296766,2025-08-22,26,Tablet,Direct,UK,Regular,control,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000044050,USR-00014501,2025-08-22 19:25:09,2025-08-22 19:26:00.289155,2025-08-22,51,Mobile,Organic Search,UK,VIP,treatment,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000044125,USR-00026860,2025-08-23 02:25:08,2025-08-23 02:27:37.176819,2025-08-23,149,Mobile,Organic Search,FR,Bargain,control,true,true,true,true,true,false,false,1,1,1,1,0,0,4,4,4_checkout_started,4,,0.000,0
SES-000044130,USR-00013445,2025-08-23 02:50:34,2025-08-23 02:53:01.921198,2025-08-23,147,Desktop,Direct,US,Regular,treatment,false,true,true,true,false,false,false,1,1,1,0,0,0,3,3,3_add_to_cart,3,,0.000,0
SES-000044165,USR-00012065,2025-08-23 05:35:34,2025-08-23 05:36:03.613408,2025-08-23,29,Mobile,Direct,US,Regular,control,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000044178,USR-00018875,2025-08-23 06:34:55,2025-08-23 06:35:11.295214,2025-08-23,16,Mobile,Paid Search,US,Regular,treatment,false,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000044237,USR-00017033,2025-08-23 11:40:01,2025-08-23 11:40:17.487258,2025-08-23,16,Mobile,Direct,US,Regular,treatment,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000044247,USR-00026129,2025-08-23 12:34:10,2025-08-23 12:34:57.540393,2025-08-23,47,Mobile,Email,US,Regular,control,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000044289,USR-00002546,2025-08-23 15:01:57,2025-08-23 15:02:30.481167,2025-08-23,33,Mobile,Social,US,Regular,treatment,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000044313,USR-00026609,2025-08-23 17:31:45,2025-08-23 17:31:53.615957,2025-08-23,8,Mobile,Direct,US,VIP,control,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000044430,USR-00007834,2025-08-24 02:14:09,2025-08-24 02:14:35.398393,2025-08-24,26,Desktop,Email,UK,Regular,control,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000044436,USR-00024742,2025-08-24 02:38:12,2025-08-24 02:38:43.041181,2025-08-24,31,Mobile,Organic Search,DE,Regular,treatment,false,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000044448,USR-00022711,2025-08-24 03:18:28,2025-08-24 03:18:45.954516,2025-08-24,17,Mobile,Direct,DE,VIP,treatment,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000044452,USR-00019515,2025-08-24 03:26:23,2025-08-24 03:26:30.081864,2025-08-24,7,Mobile,Organic Search,US,Regular,treatment,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000044458,USR-00001148,2025-08-24 03:44:54,2025-08-24 03:45:42.392057,2025-08-24,48,Mobile,Organic Search,UK,VIP,control,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000044508,USR-00021862,2025-08-24 08:30:47,2025-08-24 08:31:16.876025,2025-08-24,29,Mobile,Organic Search,CA,Regular,treatment,false,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000044558,USR-00007481,2025-08-24 12:27:02,2025-08-24 12:28:22.174216,2025-08-24,80,Mobile,Organic Search,US,Bargain,treatment,true,true,true,true,false,false,false,1,1,1,0,0,0,3,3,3_add_to_cart,3,,0.000,0
SES-000044573,USR-00014797,2025-08-24 13:27:34,2025-08-24 13:28:17.677636,2025-08-24,43,Mobile,Direct,CA,VIP,treatment,false,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000044580,USR-00021666,2025-08-24 14:08:23,2025-08-24 14:08:51.788788,2025-08-24,28,Mobile,Paid Search,US,Regular,control,false,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000044587,USR-00023813,2025-08-24 14:40:15,2025-08-24 14:40:45.793268,2025-08-24,30,Mobile,Paid Search,US,Regular,treatment,false,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000044611,USR-00014818,2025-08-24 16:59:03,2025-08-24 16:59:08.433126,2025-08-24,5,Mobile,Organic Search,AU,VIP,control,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000044731,USR-00028924,2025-08-25 02:31:52,2025-08-25 02:32:13.222041,2025-08-25,21,Mobile,Direct,US,Regular,control,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
