order_id,session_id,user_id,order_timestamp,order_date,status,subtotal,subtotal_amount,shipping_fee,shipping_amount,tax_amount,discount_amount,total_amount,payment_method,ab_variant,item_count,total_items_count,distinct_products_count,total_cost,total_cogs,gross_margin_amount,gross_profit,margin_rate,primary_product_category,user_order_sequence,is_first_order,is_repeat_order,days_since_prior_order,days_since_user_signup,device_type,traffic_source,country,customer_segment
ORD-00009883,SES-000098952,USR-00010837,2025-12-28 17:31:27.843808,2025-12-28,completed,225.980,225.980,0.000,0.000,16.780,22.600,220.160,Apple Pay,treatment,2,2,2,105.730,105.730,120.250,120.250,0.5321267368793698,Home & Kitchen,2,false,true,15,82,Mobile,Organic Search,US,VIP
ORD-00009884,SES-000098954,USR-00015367,2025-12-28 17:46:52.90621,2025-12-28,completed,776.470,776.470,0.000,0.000,60.860,38.820,798.510,PayPal,treatment,3,3,3,414.030,414.030,362.440,362.440,0.4667791414993496,Electronics,2,false,true,72,143,Desktop,Direct,US,Regular
ORD-00009885,SES-000098967,USR-00024734,2025-12-28 18:18:12.486932,2025-12-28,completed,475.980,475.980,0.000,0.000,35.340,47.600,463.720,PayPal,treatment,2,2,2,292.730,292.730,183.250,183.250,0.38499516786419596,Sports & Outdoors,3,false,true,40,68,Desktop,Email,US,VIP
ORD-00009886,SES-000098975,USR-00028599,2025-12-28 18:37:44.993605,2025-12-28,completed,56.990,56.990,5.990,5.990,4.230,5.700,61.510,Apple Pay,treatment,1,1,1,20.250,20.250,36.740,36.740,0.6446745042989999,Beauty & Personal Care,2,false,true,167,214,Mobile,Direct,FR,VIP
ORD-00009887,SES-000098990,USR-00025182,2025-12-28 19:30:30.306769,2025-12-28,completed,110.970,110.970,0.000,0.000,9.160,0.000,120.130,Credit Card,treatment,3,3,1,35.400,35.400,75.570,75.570,0.6809948634766152,Beauty & Personal Care,1,true,false,,122,Mobile,Email,UK,Regular
ORD-00009888,SES-000098994,USR-00027086,2025-12-28 19:48:52.633978,2025-12-28,completed,145.980,145.980,0.000,0.000,12.040,0.000,158.020,Credit Card,control,2,2,1,72.460,72.460,73.520,73.520,0.5036306343334703,Home & Kitchen,1,true,false,,244,Desktop,Email,US,Regular
ORD-00009889,SES-000098998,USR-00012764,2025-12-28 20:08:16.77247,2025-12-28,completed,24.990,24.990,5.990,5.990,2.060,0.000,33.040,PayPal,treatment,1,1,1,6.910,6.910,18.080,18.080,0.7234893957583033,Beauty & Personal Care,1,true,false,,54,Mobile,Email,DE,Regular
ORD-00009890,SES-000099003,USR-00003988,2025-12-28 20:17:50.954349,2025-12-28,completed,152.990,152.990,0.000,0.000,12.620,0.000,165.610,Credit Card,treatment,1,1,1,69.500,69.500,83.490,83.490,0.5457219426106281,Home & Kitchen,2,false,true,290,354,Desktop,Email,UK,Bargain
ORD-00009891,SES-000099008,USR-00017416,2025-12-28 20:28:43.051021,2025-12-28,completed,140.990,140.990,0.000,0.000,10.470,14.100,137.360,Apple Pay,treatment,1,1,1,72.940,72.940,68.050,68.050,0.48265834456344414,Sports & Outdoors,2,false,true,51,149,Desktop,Direct,UK,VIP
ORD-00009892,SES-000099010,USR-00018162,2025-12-28 20:32:30.367142,2025-12-28,completed,110.990,110.990,0.000,0.000,8.240,11.100,108.130,Apple Pay,treatment,1,1,1,51.160,51.160,59.830,59.830,0.5390575727543022,Apparel,1,true,false,,188,Desktop,Direct,CA,VIP
ORD-00009893,SES-000099011,USR-00024162,2025-12-28 20:39:46.470635,2025-12-28,completed,254.480,254.480,0.000,0.000,20.990,0.000,275.470,PayPal,control,2,2,2,123.940,123.940,130.540,130.540,0.5129676202452059,Sports & Outdoors,1,true,false,,81,Desktop,Direct,AU,Regular
ORD-00009894,SES-000099012,USR-00010805,2025-12-28 20:40:15.671857,2025-12-28,completed,134.980,134.980,0.000,0.000,10.020,13.500,131.500,Credit Card,control,2,2,2,54.250,54.250,80.730,80.730,0.598088605719366,Beauty & Personal Care,5,false,true,82,252,Desktop,Email,DE,VIP
ORD-00009895,SES-000099014,USR-00028240,2025-12-28 20:44:26.082895,2025-12-28,completed,227.990,227.990,0.000,0.000,18.810,0.000,246.800,PayPal,control,1,1,1,111.710,111.710,116.280,116.280,0.5100223694021667,Sports & Outdoors,1,true,false,,116,Desktop,Paid Search,UK,Regular
ORD-00009896,SES-000099016,USR-00013552,2025-12-28 20:51:21.739739,2025-12-28,completed,36.990,36.990,5.990,5.990,2.900,1.850,44.030,Credit Card,treatment,1,1,1,11.800,11.800,25.190,25.190,0.6809948634766153,Beauty & Personal Care,1,true,false,,134,Desktop,Organic Search,US,Regular
ORD-00009897,SES-000099017,USR-00026430,2025-12-28 20:51:33.592736,2025-12-28,completed,162.980,162.980,0.000,0.000,12.100,16.300,158.780,Apple Pay,treatment,2,2,2,61.130,61.130,101.850,101.850,0.6249233034728188,Beauty & Personal Care,2,false,true,86,136,Mobile,Email,DE,VIP
ORD-00009898,SES-000099035,USR-00002396,2025-12-28 21:28:28.753966,2025-12-28,completed,340.980,340.980,0.000,0.000,28.130,0.000,369.110,PayPal,control,2,2,2,201.470,201.470,139.510,139.510,0.409144231333216,Electronics,2,false,true,56,86,Desktop,Direct,UK,Regular
ORD-00009899,SES-000099063,USR-00025837,2025-12-28 22:45:40.119526,2025-12-28,completed,120.980,120.980,0.000,0.000,9.980,0.000,130.960,Credit Card,control,2,2,2,61.870,61.870,59.110,59.110,0.4885931558935361,Sports & Outdoors,1,true,false,,298,Desktop,Direct,US,Regular
ORD-00009900,SES-000099071,USR-00013643,2025-12-28 22:55:46.779472,2025-12-28,completed,146.490,146.490,0.000,0.000,10.880,14.650,142.720,Apple Pay,control,1,1,1,75.560,75.560,70.930,70.930,0.484196873506724,Home & Kitchen,4,false,true,3,289,Desktop,Email,UK,VIP
ORD-00009901,SES-000099073,USR-00010210,2025-12-28 23:00:32.481658,2025-12-28,completed,203.990,203.990,0.000,0.000,16.830,0.000,220.820,Credit Card,control,1,1,1,113.880,113.880,90.110,90.110,0.4417373400656895,Electronics,1,true,false,,259,Mobile,Organic Search,US,Regular
ORD-00009902,SES-000099074,USR-00027354,2025-12-28 23:00:43.542244,2025-12-28,completed,245.970,245.970,0.000,0.000,20.290,0.000,266.260,Apple Pay,treatment,3,3,2,87.580,87.580,158.390,158.390,0.6439403179249501,Beauty & Personal Care,1,true,false,,127,Desktop,Direct,US,Regular
ORD-00009903,SES-000099100,USR-00020815,2025-12-29 00:15:52.268432,2025-12-29,completed,760.470,760.470,0.000,0.000,56.460,76.050,740.880,Apple Pay,control,3,3,2,413.810,413.810,346.660,346.660,0.45584967191342196,Sports & Outdoors,2,false,true,42,129,Mobile,Email,FR,VIP
ORD-00009904,SES-000099109,USR-00015785,2025-12-29 00:44:06.316951,2025-12-29,completed,110.990,110.990,0.000,0.000,8.240,11.100,108.130,Credit Card,control,1,1,1,51.160,51.160,59.830,59.830,0.5390575727543022,Apparel,2,false,true,173,298,Mobile,Email,US,VIP
ORD-00009905,SES-000099125,USR-00000983,2025-12-29 01:46:29.413447,2025-12-29,completed,244.990,244.990,0.000,0.000,18.190,24.500,238.680,Credit Card,treatment,1,1,1,144.790,144.790,100.200,100.200,0.40899628556267603,Electronics,2,false,true,17,78,Desktop,Organic Search,CA,VIP
ORD-00009906,SES-000099127,USR-00023994,2025-12-29 01:54:35.571811,2025-12-29,completed,94.490,94.490,0.000,0.000,7.020,9.450,92.060,Credit Card,treatment,1,1,1,33.630,33.630,60.860,60.860,0.6440893216213356,Apparel,3,false,true,139,289,Desktop,Organic Search,CA,VIP
ORD-00009907,SES-000099128,USR-00011693,2025-12-29 01:53:48.638958,2025-12-29,completed,245.990,245.990,0.000,0.000,20.290,0.000,266.280,Credit Card,control,1,1,1,110.000,110.000,135.990,135.990,0.5528273507053132,Sports & Outdoors,1,true,false,,66,Tablet,Email,DE,Regular
ORD-00009908,SES-000099132,USR-00029053,2025-12-29 01:58:59.420041,2025-12-29,completed,203.990,203.990,0.000,0.000,16.830,0.000,220.820,Credit Card,treatment,1,1,1,113.880,113.880,90.110,90.110,0.4417373400656895,Electronics,2,false,true,303,327,Desktop,Direct,US,Regular
ORD-00009909,SES-000099158,USR-00018241,2025-12-29 03:35:09.071151,2025-12-29,completed,305.980,305.980,0.000,0.000,25.240,0.000,331.220,Apple Pay,treatment,2,2,2,150.090,150.090,155.890,155.890,0.5094777436433753,Sports & Outdoors,1,true,false,,50,Desktop,Email,UK,Regular
ORD-00009910,SES-000099163,USR-00018971,2025-12-29 03:41:07.452992,2025-12-29,completed,137.990,137.990,0.000,0.000,10.250,13.800,134.440,Apple Pay,treatment,1,1,1,68.350,68.350,69.640,69.640,0.5046742517573737,Home & Kitchen,3,false,true,47,139,Desktop,Direct,US,VIP
ORD-00009911,SES-000099166,USR-00026720,2025-12-29 04:00:13.421214,2025-12-29,completed,309.480,309.480,0.000,0.000,25.530,0.000,335.010,Apple Pay,treatment,2,2,2,164.070,164.070,145.410,145.410,0.46985265606824345,Home & Kitchen,3,false,true,7,73,Desktop,Email,US,Regular
ORD-00009912,SES-000099167,USR-00024619,2025-12-29 04:00:43.763921,2025-12-29,completed,55.990,55.990,5.990,5.990,4.620,0.000,66.600,Apple Pay,control,1,1,1,23.350,23.350,32.640,32.640,0.5829612430791212,Apparel,1,true,false,,152,Desktop,Direct,FR,Regular
ORD-00009913,SES-000099169,USR-00017229,2025-12-29 04:03:56.868754,2025-12-29,completed,974.960,974.960,0.000,0.000,80.430,0.000,1055.390,Apple Pay,treatment,4,4,2,517.740,517.740,457.220,457.220,0.4689628292442767,Sports & Outdoors,1,true,false,,269,Desktop,Organic Search,UK,Regular
ORD-00009914,SES-000099182,USR-00024452,2025-12-29 04:43:59.707902,2025-12-29,completed,183.980,183.980,0.000,0.000,15.180,0.000,199.160,Credit Card,treatment,2,2,2,80.290,80.290,103.690,103.690,0.5635938688987934,Home & Kitchen,1,true,false,,84,Mobile,Direct,US,Regular
ORD-00009915,SES-000099188,USR-00001035,2025-12-29 04:55:35.969066,2025-12-29,completed,86.990,86.990,0.000,0.000,6.460,8.700,84.750,Apple Pay,treatment,1,1,1,31.300,31.300,55.690,55.690,0.6401885274169445,Beauty & Personal Care,4,false,true,159,355,Desktop,Direct,US,VIP
ORD-00009916,SES-000099199,USR-00021703,2025-12-29 05:22:13.317176,2025-12-29,completed,210.960,210.960,0.000,0.000,15.660,21.100,205.520,Apple Pay,treatment,4,4,2,78.600,78.600,132.360,132.360,0.6274175199089875,Beauty & Personal Care,2,false,true,33,99,Desktop,Organic Search,UK,VIP
ORD-00009917,SES-000099204,USR-00020771,2025-12-29 05:30:14.682117,2025-12-29,completed,31.990,31.990,5.990,5.990,2.510,1.600,38.890,Credit Card,treatment,1,1,1,18.140,18.140,13.850,13.850,0.43294779618630824,Sports & Outdoors,2,false,true,39,43,Mobile,Direct,UK,Regular
ORD-00009918,SES-000099208,USR-00007247,2025-12-29 05:37:53.724731,2025-12-29,completed,153.460,153.460,0.000,0.000,11.390,15.350,149.500,Credit Card,treatment,4,4,2,56.090,56.090,97.370,97.370,0.6344975889482601,Beauty & Personal Care,2,false,true,36,346,Desktop,Email,US,VIP
ORD-00009919,SES-000099217,USR-00023174,2025-12-29 06:13:21.557295,2025-12-29,completed,727.970,727.970,0.000,0.000,54.050,72.800,709.220,Apple Pay,control,3,3,2,392.440,392.440,335.530,335.530,0.46091185076308083,Electronics,4,false,true,35,92,Desktop,Direct,UK,VIP
ORD-00009920,SES-000099219,USR-00006078,2025-12-29 06:25:17.220621,2025-12-29,completed,118.490,118.490,0.000,0.000,8.800,11.850,115.440,Klarna,control,1,1,1,48.710,48.710,69.780,69.780,0.5889104565786143,Home & Kitchen,1,true,false,,129,Desktop,Organic Search,UK,VIP
ORD-00009921,SES-000099221,USR-00011132,2025-12-29 06:31:05.416999,2025-12-29,completed,105.990,105.990,0.000,0.000,8.740,0.000,114.730,PayPal,treatment,1,1,1,56.370,56.370,49.620,49.620,0.4681573733371073,Sports & Outdoors,1,true,false,,100,Mobile,Direct,US,Regular
ORD-00009922,SES-000099222,USR-00007018,2025-12-29 06:33:00.25399,2025-12-29,completed,44.990,44.990,5.990,5.990,3.710,0.000,54.690,Credit Card,treatment,1,1,1,16.410,16.410,28.580,28.580,0.635252278284063,Beauty & Personal Care,1,true,false,,280,Mobile,Email,DE,Regular
ORD-00009923,SES-000099224,USR-00007894,2025-12-29 06:37:57.700244,2025-12-29,completed,105.990,105.990,0.000,0.000,8.740,0.000,114.730,PayPal,control,1,1,1,56.370,56.370,49.620,49.620,0.4681573733371073,Sports & Outdoors,1,true,false,,322,Tablet,Organic Search,US,Regular
ORD-00009924,SES-000099228,USR-00006182,2025-12-29 06:47:21.317734,2025-12-29,completed,218.970,218.970,0.000,0.000,17.160,10.950,225.180,Credit Card,treatment,3,3,1,108.690,108.690,110.280,110.280,0.5036306343334703,Home & Kitchen,1,true,false,,62,Desktop,Email,US,Regular
ORD-00009925,SES-000099244,USR-00020096,2025-12-29 07:28:24.115248,2025-12-29,completed,194.480,194.480,0.000,0.000,16.040,0.000,210.520,PayPal,treatment,2,2,2,87.540,87.540,106.940,106.940,0.549876593994241,Home & Kitchen,1,true,false,,261,Desktop,Direct,US,Bargain
ORD-00009926,SES-000099247,USR-00027892,2025-12-29 07:34:51.393401,2025-12-29,completed,41.990,41.990,5.990,5.990,3.120,4.200,46.900,Credit Card,control,1,1,1,15.180,15.180,26.810,26.810,0.6384853536556322,Apparel,5,false,true,3,165,Desktop,Email,US,VIP
ORD-00009927,SES-000099248,USR-00025488,2025-12-29 07:39:38.012257,2025-12-29,completed,42.990,42.990,5.990,5.990,3.550,0.000,52.530,Apple Pay,control,1,1,1,22.680,22.680,20.310,20.310,0.47243545010467547,Sports & Outdoors,1,true,false,,43,Mobile,Email,US,Regular
ORD-00009928,SES-000099254,USR-00000041,2025-12-29 07:57:36.679486,2025-12-29,completed,145.980,145.980,0.000,0.000,12.040,0.000,158.020,Klarna,treatment,2,2,1,72.460,72.460,73.520,73.520,0.5036306343334703,Home & Kitchen,1,true,false,,262,Mobile,Organic Search,CA,Regular
ORD-00009929,SES-000099258,USR-00023808,2025-12-29 08:11:16.895366,2025-12-29,completed,108.480,108.480,0.000,0.000,8.950,0.000,117.430,Credit Card,treatment,2,2,2,43.290,43.290,65.190,65.190,0.6009402654867256,Home & Kitchen,1,true,false,,67,Desktop,Email,UK,Regular
ORD-00009930,SES-000099260,USR-00012038,2025-12-29 08:19:06.048399,2025-12-29,completed,93.970,93.970,0.000,0.000,7.750,0.000,101.720,Credit Card,treatment,3,3,3,36.850,36.850,57.120,57.120,0.6078535702883899,Sports & Outdoors,1,true,false,,136,Mobile,Email,FR,Regular
ORD-00009931,SES-000099263,USR-00010147,2025-12-29 08:27:51.259743,2025-12-29,completed,27.990,27.990,5.990,5.990,2.310,0.000,36.290,Apple Pay,treatment,1,1,1,11.510,11.510,16.480,16.480,0.588781707752769,Apparel,1,true,false,,226,Desktop,Email,US,Regular
ORD-00009932,SES-000099281,USR-00011093,2025-12-29 09:37:35.484379,2025-12-29,completed,41.990,41.990,5.990,5.990,3.120,4.200,46.900,PayPal,treatment,1,1,1,15.180,15.180,26.810,26.810,0.6384853536556322,Apparel,2,false,true,209,319,Desktop,Direct,UK,VIP
ORD-00009933,SES-000099284,USR-00007028,2025-12-29 09:43:13.886584,2025-12-29,completed,46.490,46.490,5.990,5.990,3.840,0.000,56.320,Apple Pay,control,1,1,1,15.840,15.840,30.650,30.650,0.6592815659281566,Beauty & Personal Care,1,true,false,,327,Mobile,Paid Search,US,Regular
ORD-00009934,SES-000099294,USR-00006993,2025-12-29 10:10:47.781332,2025-12-29,completed,271.990,271.990,0.000,0.000,20.200,27.200,264.990,Credit Card,control,1,1,1,147.220,147.220,124.770,124.770,0.45873010037133716,Electronics,1,true,false,,278,Mobile,Email,CA,VIP
ORD-00009935,SES-000099298,USR-00026880,2025-12-29 10:14:40.450792,2025-12-29,completed,82.990,82.990,0.000,0.000,6.850,0.000,89.840,Credit Card,treatment,1,1,1,47.750,47.750,35.240,35.240,0.42462947343053387,Electronics,1,true,false,,54,Mobile,Social,UK,Regular
ORD-00009936,SES-000099304,USR-00001294,2025-12-29 10:28:14.597693,2025-12-29,completed,40.990,40.990,5.990,5.990,3.380,0.000,50.360,Credit Card,control,1,1,1,18.260,18.260,22.730,22.730,0.5545254940229324,Apparel,2,false,true,21,216,Mobile,Paid Search,US,Regular
ORD-00009937,SES-000099307,USR-00023555,2025-12-29 10:32:44.10803,2025-12-29,completed,67.990,67.990,5.990,5.990,5.050,6.800,72.230,PayPal,treatment,1,1,1,29.210,29.210,38.780,38.780,0.5703779967642301,Apparel,4,false,true,69,177,Desktop,Direct,DE,VIP
ORD-00009938,SES-000099333,USR-00009448,2025-12-29 11:52:42.472844,2025-12-29,completed,167.490,167.490,0.000,0.000,13.820,0.000,181.310,Credit Card,treatment,1,1,1,87.540,87.540,79.950,79.950,0.477341930861544,Sports & Outdoors,1,true,false,,88,Desktop,Email,AU,Regular
ORD-00009939,SES-000099352,USR-00025017,2025-12-29 12:48:21.571308,2025-12-29,completed,42.990,42.990,5.990,5.990,3.550,0.000,52.530,Credit Card,control,1,1,1,22.680,22.680,20.310,20.310,0.47243545010467547,Sports & Outdoors,1,true,false,,106,Desktop,Organic Search,US,Regular
ORD-00009940,SES-000099353,USR-00006618,2025-12-29 12:55:48.630309,2025-12-29,completed,167.490,167.490,0.000,0.000,13.820,0.000,181.310,Apple Pay,treatment,1,1,1,87.540,87.540,79.950,79.950,0.477341930861544,Sports & Outdoors,2,false,true,123,255,Tablet,Direct,US,Regular
ORD-00009941,SES-000099357,USR-00020481,2025-12-29 13:04:18.784484,2025-12-29,completed,670.960,670.960,0.000,0.000,49.820,67.100,653.680,PayPal,treatment,4,4,3,384.170,384.170,286.790,286.790,0.42743233575772027,Home & Kitchen,1,true,false,,57,Desktop,Direct,FR,VIP
ORD-00009942,SES-000099361,USR-00002437,2025-12-29 13:11:27.676865,2025-12-29,completed,40.990,40.990,5.990,5.990,3.040,4.100,45.920,PayPal,control,1,1,1,18.260,18.260,22.730,22.730,0.5545254940229324,Apparel,2,false,true,87,95,Desktop,Direct,US,VIP
ORD-00009943,SES-000099362,USR-00009593,2025-12-29 13:12:59.359147,2025-12-29,completed,112.980,112.980,0.000,0.000,8.390,11.300,110.070,PayPal,control,2,2,2,39.660,39.660,73.320,73.320,0.648964418481147,Beauty & Personal Care,3,false,true,20,258,Mobile,Direct,CA,VIP
ORD-00009944,SES-000099368,USR-00001214,2025-12-29 13:41:10.767469,2025-12-29,completed,41.990,41.990,5.990,5.990,3.120,4.200,46.900,PayPal,treatment,1,1,1,15.180,15.180,26.810,26.810,0.6384853536556322,Apparel,3,false,true,48,223,Desktop,Direct,US,VIP
ORD-00009945,SES-000099369,USR-00000259,2025-12-29 13:42:34.685216,2025-12-29,completed,51.990,51.990,5.990,5.990,4.290,0.000,62.270,PayPal,treatment,1,1,1,14.600,14.600,37.390,37.390,0.7191767647624543,Beauty & Personal Care,1,true,false,,261,Tablet,Direct,UK,Regular
ORD-00009946,SES-000099380,USR-00011544,2025-12-29 14:05:46.212839,2025-12-29,completed,55.990,55.990,5.990,5.990,4.160,5.600,60.540,Apple Pay,control,1,1,1,23.350,23.350,32.640,32.640,0.5829612430791212,Apparel,2,false,true,112,278,Desktop,Direct,US,VIP
ORD-00009947,SES-000099381,USR-00021703,2025-12-29 14:06:01.148119,2025-12-29,completed,40.990,40.990,5.990,5.990,3.040,4.100,45.920,Credit Card,treatment,1,1,1,18.260,18.260,22.730,22.730,0.5545254940229324,Apparel,3,false,true,0,99,Desktop,Email,UK,VIP
ORD-00009948,SES-000099395,USR-00014494,2025-12-29 14:40:08.079109,2025-12-29,completed,294.460,294.460,0.000,0.000,21.860,29.450,286.870,Credit Card,treatment,4,4,3,127.700,127.700,166.760,166.760,0.5663247979352034,Home & Kitchen,2,false,true,8,75,Mobile,Organic Search,CA,VIP
ORD-00009949,SES-000099396,USR-00005080,2025-12-29 14:41:03.10161,2025-12-29,completed,151.490,151.490,0.000,0.000,11.250,15.150,147.590,Credit Card,control,1,1,1,68.210,68.210,83.280,83.280,0.5497392567166149,Sports & Outdoors,3,false,true,187,233,Desktop,Email,US,VIP
ORD-00009950,SES-000099398,USR-00017257,2025-12-29 14:45:47.919494,2025-12-29,completed,250.480,250.480,0.000,0.000,20.660,0.000,271.140,PayPal,treatment,2,2,2,135.290,135.290,115.190,115.190,0.45987703609070585,Sports & Outdoors,1,true,false,,110,Desktop,Direct,DE,Regular
ORD-00009951,SES-000099402,USR-00008300,2025-12-29 14:48:17.917886,2025-12-29,completed,162.480,162.480,0.000,0.000,13.400,0.000,175.880,Apple Pay,treatment,2,2,2,62.840,62.840,99.640,99.640,0.6132447070408666,Apparel,1,true,false,,323,Mobile,Organic Search,US,Regular
ORD-00009952,SES-000099424,USR-00020205,2025-12-29 15:58:28.204252,2025-12-29,completed,168.980,168.980,0.000,0.000,12.550,16.900,164.630,Apple Pay,control,2,2,1,56.200,56.200,112.780,112.780,0.6674162622795597,Beauty & Personal Care,2,false,true,145,213,Mobile,Email,US,VIP
ORD-00009953,SES-000099429,USR-00003249,2025-12-29 16:21:21.409984,2025-12-29,completed,1112.950,1112.950,0.000,0.000,82.640,111.300,1084.290,Klarna,treatment,5,5,3,638.010,638.010,474.940,474.940,0.426739745720832,Electronics,1,true,false,,59,Mobile,Direct,US,VIP
ORD-00009954,SES-000099439,USR-00023216,2025-12-29 16:44:22.333692,2025-12-29,completed,334.960,334.960,0.000,0.000,24.870,33.500,326.330,Apple Pay,treatment,4,4,3,150.550,150.550,184.410,184.410,0.5505433484595176,Home & Kitchen,1,true,false,,286,Mobile,Direct,DE,VIP
ORD-00009955,SES-000099449,USR-00009429,2025-12-29 17:03:48.860884,2025-12-29,completed,460.980,460.980,0.000,0.000,34.230,46.100,449.110,PayPal,treatment,2,2,2,238.970,238.970,222.010,222.010,0.48160440800034704,Sports & Outdoors,2,false,true,37,47,Mobile,Direct,US,VIP
ORD-00009956,SES-000099453,USR-00018527,2025-12-29 17:15:07.905559,2025-12-29,completed,117.460,117.460,0.000,0.000,9.690,0.000,127.150,Credit Card,control,4,4,2,50.360,50.360,67.100,67.100,0.57125830069811,Home & Kitchen,1,true,false,,151,Desktop,Organic Search,US,Regular
ORD-00009957,SES-000099455,USR-00023329,2025-12-29 17:19:12.811956,2025-12-29,completed,27.990,27.990,5.990,5.990,2.310,0.000,36.290,Apple Pay,control,1,1,1,11.510,11.510,16.480,16.480,0.588781707752769,Apparel,2,false,true,37,225,Desktop,Organic Search,US,Regular
ORD-00009958,SES-000099459,USR-00000732,2025-12-29 17:27:35.92684,2025-12-29,completed,100.990,100.990,0.000,0.000,8.330,0.000,109.320,Credit Card,treatment,1,1,1,39.040,39.040,61.950,61.950,0.6134270719873255,Apparel,2,false,true,26,113,Tablet,Organic Search,US,Regular
