user_id,first_seen_at,signup_timestamp,signup_date,cohort_month,signup_cohort_month,country,device_preference,customer_segment,acquisition_channel,first_order_timestamp,first_order_date,most_recent_order_timestamp,last_order_date,most_recent_order_date,lifetime_sessions,lifetime_orders,lifetime_revenue,lifetime_gross_profit,avg_order_value,avg_days_between_orders,recency_days,frequency_band,monetary_tier,customer_lifecycle_status
USR-00020976,2025-03-12 20:17:07,2025-03-12 20:17:07,2025-03-12,2025-03-01 00:00:00,2025-03-01 00:00:00,DE,Desktop,Bargain,Paid Search,,,,,,2,0,0.000,0.000,0.0,0.0,544,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00027239,2025-03-12 22:44:30,2025-03-12 22:44:30,2025-03-12,2025-03-01 00:00:00,2025-03-01 00:00:00,US,Mobile,Bargain,Organic Search,,,,,,2,0,0.000,0.000,0.0,0.0,544,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00009033,2025-03-13 01:54:04,2025-03-13 01:54:04,2025-03-13,2025-03-01 00:00:00,2025-03-01 00:00:00,US,Mobile,Regular,Organic Search,,,,,,2,0,0.000,0.000,0.0,0.0,543,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00027475,2025-03-13 04:24:54,2025-03-13 04:24:54,2025-03-13,2025-03-01 00:00:00,2025-03-01 00:00:00,DE,Mobile,Regular,Organic Search,,,,,,2,0,0.000,0.000,0.0,0.0,543,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00005169,2025-03-13 06:22:20,2025-03-13 06:22:20,2025-03-13,2025-03-01 00:00:00,2025-03-01 00:00:00,US,Mobile,Regular,Social,,,,,,5,0,0.000,0.000,0.0,0.0,543,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00003003,2025-03-13 17:37:21,2025-03-13 17:37:21,2025-03-13,2025-03-01 00:00:00,2025-03-01 00:00:00,US,Tablet,Regular,Email,,,,,,2,0,0.000,0.000,0.0,0.0,543,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00018433,2025-03-13 22:07:15,2025-03-13 22:07:15,2025-03-13,2025-03-01 00:00:00,2025-03-01 00:00:00,US,Mobile,Regular,Direct,,,,,,4,0,0.000,0.000,0.0,0.0,543,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00004788,2025-03-14 04:00:49,2025-03-14 04:00:49,2025-03-14,2025-03-01 00:00:00,2025-03-01 00:00:00,DE,Mobile,Regular,Organic Search,,,,,,4,0,0.000,0.000,0.0,0.0,542,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00006503,2025-03-14 07:42:44,2025-03-14 07:42:44,2025-03-14,2025-03-01 00:00:00,2025-03-01 00:00:00,US,Desktop,Bargain,Social,,,,,,2,0,0.000,0.000,0.0,0.0,542,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00010276,2025-03-14 22:16:30,2025-03-14 22:16:30,2025-03-14,2025-03-01 00:00:00,2025-03-01 00:00:00,US,Desktop,Bargain,Paid Search,,,,,,2,0,0.000,0.000,0.0,0.0,542,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00017555,2025-03-14 23:12:27,2025-03-14 23:12:27,2025-03-14,2025-03-01 00:00:00,2025-03-01 00:00:00,US,Mobile,Bargain,Social,,,,,,1,0,0.000,0.000,0.0,0.0,542,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00021422,2025-03-14 23:45:27,2025-03-14 23:45:27,2025-03-14,2025-03-01 00:00:00,2025-03-01 00:00:00,CA,Mobile,Regular,Social,,,,,,2,0,0.000,0.000,0.0,0.0,542,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00002257,2025-03-15 00:32:35,2025-03-15 00:32:35,2025-03-15,2025-03-01 00:00:00,2025-03-01 00:00:00,AU,Mobile,Regular,Paid Search,,,,,,3,0,0.000,0.000,0.0,0.0,541,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00013512,2025-03-15 15:18:05,2025-03-15 15:18:05,2025-03-15,2025-03-01 00:00:00,2025-03-01 00:00:00,DE,Desktop,Regular,Paid Search,,,,,,2,0,0.000,0.000,0.0,0.0,541,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00015702,2025-03-16 07:34:53,2025-03-16 07:34:53,2025-03-16,2025-03-01 00:00:00,2025-03-01 00:00:00,US,Desktop,Regular,Paid Search,,,,,,3,0,0.000,0.000,0.0,0.0,540,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00008872,2025-03-16 16:37:29,2025-03-16 16:37:29,2025-03-16,2025-03-01 00:00:00,2025-03-01 00:00:00,US,Mobile,Regular,Organic Search,,,,,,4,0,0.000,0.000,0.0,0.0,540,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00012988,2025-03-16 18:05:12,2025-03-16 18:05:12,2025-03-16,2025-03-01 00:00:00,2025-03-01 00:00:00,DE,Mobile,Regular,Organic Search,,,,,,5,0,0.000,0.000,0.0,0.0,540,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00018495,2025-03-17 02:07:58,2025-03-17 02:07:58,2025-03-17,2025-03-01 00:00:00,2025-03-01 00:00:00,US,Desktop,VIP,Direct,,,,,,5,0,0.000,0.000,0.0,0.0,539,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00005325,2025-03-17 04:05:07,2025-03-17 04:05:07,2025-03-17,2025-03-01 00:00:00,2025-03-01 00:00:00,US,Mobile,Regular,Email,,,,,,2,0,0.000,0.000,0.0,0.0,539,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00029179,2025-03-17 06:18:05,2025-03-17 06:18:05,2025-03-17,2025-03-01 00:00:00,2025-03-01 00:00:00,US,Mobile,Bargain,Direct,,,,,,3,0,0.000,0.000,0.0,0.0,539,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00024113,2025-03-17 12:43:38,2025-03-17 12:43:38,2025-03-17,2025-03-01 00:00:00,2025-03-01 00:00:00,US,Mobile,Regular,Social,,,,,,2,0,0.000,0.000,0.0,0.0,539,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00007663,2025-03-17 14:02:50,2025-03-17 14:02:50,2025-03-17,2025-03-01 00:00:00,2025-03-01 00:00:00,UK,Mobile,Regular,Paid Search,,,,,,2,0,0.000,0.000,0.0,0.0,539,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00025740,2025-03-17 14:10:36,2025-03-17 14:10:36,2025-03-17,2025-03-01 00:00:00,2025-03-01 00:00:00,US,Mobile,Regular,Organic Search,,,,,,3,0,0.000,0.000,0.0,0.0,539,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00025039,2025-03-17 18:46:17,2025-03-17 18:46:17,2025-03-17,2025-03-01 00:00:00,2025-03-01 00:00:00,US,Mobile,Regular,Organic Search,,,,,,4,0,0.000,0.000,0.0,0.0,539,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00028979,2025-03-18 04:17:31,2025-03-18 04:17:31,2025-03-18,2025-03-01 00:00:00,2025-03-01 00:00:00,US,Mobile,Regular,Organic Search,,,,,,6,0,0.000,0.000,0.0,0.0,538,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00023448,2025-03-18 05:56:58,2025-03-18 05:56:58,2025-03-18,2025-03-01 00:00:00,2025-03-01 00:00:00,US,Mobile,Regular,Social,,,,,,6,0,0.000,0.000,0.0,0.0,538,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00005446,2025-03-18 11:13:18,2025-03-18 11:13:18,2025-03-18,2025-03-01 00:00:00,2025-03-01 00:00:00,FR,Desktop,Bargain,Paid Search,,,,,,4,0,0.000,0.000,0.0,0.0,538,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00025830,2025-03-18 21:30:17,2025-03-18 21:30:17,2025-03-18,2025-03-01 00:00:00,2025-03-01 00:00:00,US,Mobile,Bargain,Direct,,,,,,1,0,0.000,0.000,0.0,0.0,538,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00028702,2025-03-18 21:43:49,2025-03-18 21:43:49,2025-03-18,2025-03-01 00:00:00,2025-03-01 00:00:00,US,Desktop,Regular,Email,,,,,,3,0,0.000,0.000,0.0,0.0,538,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00003256,2025-03-19 10:06:32,2025-03-19 10:06:32,2025-03-19,2025-03-01 00:00:00,2025-03-01 00:00:00,US,Desktop,Regular,Paid Search,,,,,,1,0,0.000,0.000,0.0,0.0,537,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00005762,2025-03-19 17:27:05,2025-03-19 17:27:05,2025-03-19,2025-03-01 00:00:00,2025-03-01 00:00:00,UK,Desktop,Regular,Direct,,,,,,2,0,0.000,0.000,0.0,0.0,537,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00009026,2025-03-19 21:23:47,2025-03-19 21:23:47,2025-03-19,2025-03-01 00:00:00,2025-03-01 00:00:00,US,Desktop,Bargain,Referral,,,,,,1,0,0.000,0.000,0.0,0.0,537,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00016397,2025-03-20 02:30:11,2025-03-20 02:30:11,2025-03-20,2025-03-01 00:00:00,2025-03-01 00:00:00,US,Desktop,Regular,Paid Search,,,,,,3,0,0.000,0.000,0.0,0.0,536,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00012469,2025-03-20 06:53:32,2025-03-20 06:53:32,2025-03-20,2025-03-01 00:00:00,2025-03-01 00:00:00,CA,Tablet,Regular,Direct,,,,,,2,0,0.000,0.000,0.0,0.0,536,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00027251,2025-03-20 07:47:24,2025-03-20 07:47:24,2025-03-20,2025-03-01 00:00:00,2025-03-01 00:00:00,CA,Desktop,Bargain,Organic Search,,,,,,3,0,0.000,0.000,0.0,0.0,536,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00006310,2025-03-20 09:11:43,2025-03-20 09:11:43,2025-03-20,2025-03-01 00:00:00,2025-03-01 00:00:00,DE,Mobile,Bargain,Organic Search,,,,,,1,0,0.000,0.000,0.0,0.0,536,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00019869,2025-03-20 11:28:14,2025-03-20 11:28:14,2025-03-20,2025-03-01 00:00:00,2025-03-01 00:00:00,FR,Mobile,Regular,Organic Search,,,,,,1,0,0.000,0.000,0.0,0.0,536,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00021075,2025-03-20 14:01:43,2025-03-20 14:01:43,2025-03-20,2025-03-01 00:00:00,2025-03-01 00:00:00,US,Mobile,Regular,Organic Search,,,,,,1,0,0.000,0.000,0.0,0.0,536,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00004615,2025-03-20 19:01:24,2025-03-20 19:01:24,2025-03-20,2025-03-01 00:00:00,2025-03-01 00:00:00,CA,Tablet,Regular,Direct,,,,,,8,0,0.000,0.000,0.0,0.0,536,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00021106,2025-03-20 22:58:32,2025-03-20 22:58:32,2025-03-20,2025-03-01 00:00:00,2025-03-01 00:00:00,US,Mobile,VIP,Social,,,,,,7,0,0.000,0.000,0.0,0.0,536,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00018125,2025-03-21 00:25:29,2025-03-21 00:25:29,2025-03-21,2025-03-01 00:00:00,2025-03-01 00:00:00,US,Desktop,Bargain,Paid Search,,,,,,2,0,0.000,0.000,0.0,0.0,535,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00004710,2025-03-21 04:49:45,2025-03-21 04:49:45,2025-03-21,2025-03-01 00:00:00,2025-03-01 00:00:00,UK,Mobile,Bargain,Direct,,,,,,1,0,0.000,0.000,0.0,0.0,535,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00021904,2025-03-21 08:26:57,2025-03-21 08:26:57,2025-03-21,2025-03-01 00:00:00,2025-03-01 00:00:00,US,Mobile,Bargain,Social,,,,,,1,0,0.000,0.000,0.0,0.0,535,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00002350,2025-03-21 13:20:39,2025-03-21 13:20:39,2025-03-21,2025-03-01 00:00:00,2025-03-01 00:00:00,US,Mobile,Bargain,Paid Search,,,,,,2,0,0.000,0.000,0.0,0.0,535,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00012169,2025-03-21 23:23:22,2025-03-21 23:23:22,2025-03-21,2025-03-01 00:00:00,2025-03-01 00:00:00,DE,Mobile,Regular,Paid Search,,,,,,4,0,0.000,0.000,0.0,0.0,535,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00027704,2025-03-23 02:27:25,2025-03-23 02:27:25,2025-03-23,2025-03-01 00:00:00,2025-03-01 00:00:00,FR,Mobile,Regular,Organic Search,,,,,,4,0,0.000,0.000,0.0,0.0,533,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00005230,2025-03-23 05:46:05,2025-03-23 05:46:05,2025-03-23,2025-03-01 00:00:00,2025-03-01 00:00:00,FR,Mobile,Regular,Organic Search,,,,,,4,0,0.000,0.000,0.0,0.0,533,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00018969,2025-03-23 09:19:15,2025-03-23 09:19:15,2025-03-23,2025-03-01 00:00:00,2025-03-01 00:00:00,US,Desktop,Regular,Organic Search,,,,,,2,0,0.000,0.000,0.0,0.0,533,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00020023,2025-03-23 16:42:54,2025-03-23 16:42:54,2025-03-23,2025-03-01 00:00:00,2025-03-01 00:00:00,FR,Mobile,Regular,Direct,,,,,,6,0,0.000,0.000,0.0,0.0,533,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00005138,2025-03-23 19:02:37,2025-03-23 19:02:37,2025-03-23,2025-03-01 00:00:00,2025-03-01 00:00:00,US,Desktop,Bargain,Social,,,,,,2,0,0.000,0.000,0.0,0.0,533,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00016977,2025-03-23 19:55:19,2025-03-23 19:55:19,2025-03-23,2025-03-01 00:00:00,2025-03-01 00:00:00,DE,Mobile,Regular,Social,,,,,,4,0,0.000,0.000,0.0,0.0,533,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00016648,2025-03-24 04:15:41,2025-03-24 04:15:41,2025-03-24,2025-03-01 00:00:00,2025-03-01 00:00:00,AU,Mobile,Regular,Paid Search,,,,,,2,0,0.000,0.000,0.0,0.0,532,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00014343,2025-03-24 10:27:49,2025-03-24 10:27:49,2025-03-24,2025-03-01 00:00:00,2025-03-01 00:00:00,UK,Mobile,Regular,Paid Search,,,,,,3,0,0.000,0.000,0.0,0.0,532,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00021163,2025-03-24 11:29:02,2025-03-24 11:29:02,2025-03-24,2025-03-01 00:00:00,2025-03-01 00:00:00,UK,Mobile,Regular,Social,,,,,,5,0,0.000,0.000,0.0,0.0,532,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00020736,2025-03-24 15:49:42,2025-03-24 15:49:42,2025-03-24,2025-03-01 00:00:00,2025-03-01 00:00:00,UK,Desktop,Regular,Social,,,,,,3,0,0.000,0.000,0.0,0.0,532,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00023667,2025-03-24 23:08:20,2025-03-24 23:08:20,2025-03-24,2025-03-01 00:00:00,2025-03-01 00:00:00,US,Mobile,Regular,Paid Search,,,,,,2,0,0.000,0.000,0.0,0.0,532,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00015679,2025-03-25 00:14:07,2025-03-25 00:14:07,2025-03-25,2025-03-01 00:00:00,2025-03-01 00:00:00,US,Mobile,Regular,Organic Search,,,,,,3,0,0.000,0.000,0.0,0.0,531,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00012231,2025-03-25 08:08:38,2025-03-25 08:08:38,2025-03-25,2025-03-01 00:00:00,2025-03-01 00:00:00,UK,Tablet,Regular,Referral,,,,,,1,0,0.000,0.000,0.0,0.0,531,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00023173,2025-03-25 08:44:01,2025-03-25 08:44:01,2025-03-25,2025-03-01 00:00:00,2025-03-01 00:00:00,US,Desktop,Regular,Direct,,,,,,5,0,0.000,0.000,0.0,0.0,531,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00009877,2025-03-26 00:24:37,2025-03-26 00:24:37,2025-03-26,2025-03-01 00:00:00,2025-03-01 00:00:00,US,Desktop,Bargain,Organic Search,,,,,,1,0,0.000,0.000,0.0,0.0,530,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00019538,2025-03-26 12:05:11,2025-03-26 12:05:11,2025-03-26,2025-03-01 00:00:00,2025-03-01 00:00:00,US,Tablet,Regular,Email,,,,,,4,0,0.000,0.000,0.0,0.0,530,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00002505,2025-03-26 18:08:30,2025-03-26 18:08:30,2025-03-26,2025-03-01 00:00:00,2025-03-01 00:00:00,US,Mobile,Regular,Social,,,,,,2,0,0.000,0.000,0.0,0.0,530,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00003612,2025-03-26 22:52:34,2025-03-26 22:52:34,2025-03-26,2025-03-01 00:00:00,2025-03-01 00:00:00,US,Mobile,Regular,Email,,,,,,4,0,0.000,0.000,0.0,0.0,530,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00014259,2025-03-27 14:55:01,2025-03-27 14:55:01,2025-03-27,2025-03-01 00:00:00,2025-03-01 00:00:00,US,Mobile,Regular,Organic Search,,,,,,1,0,0.000,0.000,0.0,0.0,529,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00008727,2025-03-27 15:10:06,2025-03-27 15:10:06,2025-03-27,2025-03-01 00:00:00,2025-03-01 00:00:00,CA,Desktop,Bargain,Referral,,,,,,3,0,0.000,0.000,0.0,0.0,529,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00012814,2025-03-27 19:43:28,2025-03-27 19:43:28,2025-03-27,2025-03-01 00:00:00,2025-03-01 00:00:00,US,Mobile,Regular,Direct,,,,,,4,0,0.000,0.000,0.0,0.0,529,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00028396,2025-03-28 05:29:37,2025-03-28 05:29:37,2025-03-28,2025-03-01 00:00:00,2025-03-01 00:00:00,US,Mobile,Bargain,Paid Search,,,,,,2,0,0.000,0.000,0.0,0.0,528,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00013154,2025-03-28 18:01:09,2025-03-28 18:01:09,2025-03-28,2025-03-01 00:00:00,2025-03-01 00:00:00,CA,Mobile,Regular,Social,,,,,,6,0,0.000,0.000,0.0,0.0,528,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00013327,2025-03-28 21:11:27,2025-03-28 21:11:27,2025-03-28,2025-03-01 00:00:00,2025-03-01 00:00:00,US,Mobile,Bargain,Paid Search,,,,,,1,0,0.000,0.000,0.0,0.0,528,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00002321,2025-03-29 07:33:27,2025-03-29 07:33:27,2025-03-29,2025-03-01 00:00:00,2025-03-01 00:00:00,AU,Desktop,Regular,Social,,,,,,4,0,0.000,0.000,0.0,0.0,527,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00000931,2025-03-29 12:10:32,2025-03-29 12:10:32,2025-03-29,2025-03-01 00:00:00,2025-03-01 00:00:00,US,Desktop,Regular,Organic Search,,,,,,2,0,0.000,0.000,0.0,0.0,527,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00006882,2025-03-29 14:30:32,2025-03-29 14:30:32,2025-03-29,2025-03-01 00:00:00,2025-03-01 00:00:00,DE,Desktop,Regular,Organic Search,,,,,,2,0,0.000,0.000,0.0,0.0,527,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00014704,2025-03-29 16:01:52,2025-03-29 16:01:52,2025-03-29,2025-03-01 00:00:00,2025-03-01 00:00:00,FR,Desktop,Regular,Direct,,,,,,1,0,0.000,0.000,0.0,0.0,527,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00010740,2025-03-30 06:02:21,2025-03-30 06:02:21,2025-03-30,2025-03-01 00:00:00,2025-03-01 00:00:00,UK,Mobile,Regular,Social,,,,,,3,0,0.000,0.000,0.0,0.0,526,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00022381,2025-03-30 08:14:25,2025-03-30 08:14:25,2025-03-30,2025-03-01 00:00:00,2025-03-01 00:00:00,US,Desktop,Regular,Paid Search,,,,,,1,0,0.000,0.000,0.0,0.0,526,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00024907,2025-03-30 20:49:25,2025-03-30 20:49:25,2025-03-30,2025-03-01 00:00:00,2025-03-01 00:00:00,US,Desktop,Bargain,Social,,,,,,1,0,0.000,0.000,0.0,0.0,526,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00007015,2025-03-31 01:32:46,2025-03-31 01:32:46,2025-03-31,2025-03-01 00:00:00,2025-03-01 00:00:00,UK,Tablet,Regular,Paid Search,,,,,,1,0,0.000,0.000,0.0,0.0,525,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00024165,2025-03-31 06:09:38,2025-03-31 06:09:38,2025-03-31,2025-03-01 00:00:00,2025-03-01 00:00:00,CA,Mobile,Regular,Organic Search,,,,,,4,0,0.000,0.000,0.0,0.0,525,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00022487,2025-04-01 00:00:55,2025-04-01 00:00:55,2025-04-01,2025-04-01 00:00:00,2025-04-01 00:00:00,FR,Mobile,Bargain,Organic Search,,,,,,1,0,0.000,0.000,0.0,0.0,524,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00026847,2025-04-01 01:40:00,2025-04-01 01:40:00,2025-04-01,2025-04-01 00:00:00,2025-04-01 00:00:00,UK,Mobile,Regular,Social,,,,,,3,0,0.000,0.000,0.0,0.0,524,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00019634,2025-04-01 04:45:41,2025-04-01 04:45:41,2025-04-01,2025-04-01 00:00:00,2025-04-01 00:00:00,DE,Mobile,Regular,Referral,,,,,,4,0,0.000,0.000,0.0,0.0,524,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00024312,2025-04-01 05:12:58,2025-04-01 05:12:58,2025-04-01,2025-04-01 00:00:00,2025-04-01 00:00:00,UK,Mobile,Regular,Referral,,,,,,4,0,0.000,0.000,0.0,0.0,524,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00018160,2025-04-01 12:35:12,2025-04-01 12:35:12,2025-04-01,2025-04-01 00:00:00,2025-04-01 00:00:00,UK,Mobile,Bargain,Paid Search,,,,,,2,0,0.000,0.000,0.0,0.0,524,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00015555,2025-04-01 12:30:29,2025-04-01 12:30:29,2025-04-01,2025-04-01 00:00:00,2025-04-01 00:00:00,DE,Desktop,Regular,Organic Search,,,,,,2,0,0.000,0.000,0.0,0.0,524,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00005221,2025-04-01 19:11:32,2025-04-01 19:11:32,2025-04-01,2025-04-01 00:00:00,2025-04-01 00:00:00,UK,Mobile,VIP,Organic Search,,,,,,8,0,0.000,0.000,0.0,0.0,524,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00002888,2025-04-02 03:28:10,2025-04-02 03:28:10,2025-04-02,2025-04-01 00:00:00,2025-04-01 00:00:00,CA,Mobile,Bargain,Direct,,,,,,1,0,0.000,0.000,0.0,0.0,523,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00003370,2025-04-02 05:30:34,2025-04-02 05:30:34,2025-04-02,2025-04-01 00:00:00,2025-04-01 00:00:00,US,Mobile,Regular,Paid Search,,,,,,3,0,0.000,0.000,0.0,0.0,523,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00014970,2025-04-02 17:26:28,2025-04-02 17:26:28,2025-04-02,2025-04-01 00:00:00,2025-04-01 00:00:00,UK,Mobile,VIP,Organic Search,,,,,,6,0,0.000,0.000,0.0,0.0,523,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00008122,2025-04-03 03:30:58,2025-04-03 03:30:58,2025-04-03,2025-04-01 00:00:00,2025-04-01 00:00:00,AU,Tablet,Regular,Email,,,,,,2,0,0.000,0.000,0.0,0.0,522,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00026849,2025-04-03 04:35:36,2025-04-03 04:35:36,2025-04-03,2025-04-01 00:00:00,2025-04-01 00:00:00,UK,Desktop,Regular,Paid Search,,,,,,3,0,0.000,0.000,0.0,0.0,522,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00023491,2025-04-03 07:08:40,2025-04-03 07:08:40,2025-04-03,2025-04-01 00:00:00,2025-04-01 00:00:00,CA,Mobile,Regular,Organic Search,,,,,,7,0,0.000,0.000,0.0,0.0,522,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00011579,2025-04-03 14:39:21,2025-04-03 14:39:21,2025-04-03,2025-04-01 00:00:00,2025-04-01 00:00:00,FR,Tablet,Regular,Organic Search,,,,,,3,0,0.000,0.000,0.0,0.0,522,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00007840,2025-04-03 14:32:00,2025-04-03 14:32:00,2025-04-03,2025-04-01 00:00:00,2025-04-01 00:00:00,UK,Mobile,Bargain,Referral,,,,,,1,0,0.000,0.000,0.0,0.0,522,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00001476,2025-04-03 16:12:02,2025-04-03 16:12:02,2025-04-03,2025-04-01 00:00:00,2025-04-01 00:00:00,US,Mobile,Regular,Direct,,,,,,3,0,0.000,0.000,0.0,0.0,522,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00002331,2025-04-04 07:38:51,2025-04-04 07:38:51,2025-04-04,2025-04-01 00:00:00,2025-04-01 00:00:00,US,Desktop,Bargain,Direct,,,,,,3,0,0.000,0.000,0.0,0.0,521,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00005914,2025-04-04 11:59:26,2025-04-04 11:59:26,2025-04-04,2025-04-01 00:00:00,2025-04-01 00:00:00,US,Mobile,Bargain,Email,,,,,,1,0,0.000,0.000,0.0,0.0,521,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00011096,2025-04-04 14:36:35,2025-04-04 14:36:35,2025-04-04,2025-04-01 00:00:00,2025-04-01 00:00:00,UK,Mobile,Regular,Organic Search,,,,,,3,0,0.000,0.000,0.0,0.0,521,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
